STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LX01,LX01_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00023065,1970-09,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,595.3,0,55.5,",0",7,",0",2,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",21,",0",8,",0",8,,6,,19700926,",,0",19700930,"+,,0",19700930,"+,,0",3,,19700922,",,0",19700920,"+,,0",0,",0,26,",0,",,0,30,+",0,",,0,30,+",13.2,",,0,22,",35,",0,20,+",,,103,0,,,99.4,",0",,,,,,,,,,,,,,,28.3,",,,0",,,,,,,0,",,,0",16.87,",0",24.94,",,,0",8.79,",,,0",,,340,",X",,,,,,,,,17,",X",,,,,,
USW00023065,1970-10,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,598.4,0,3.1,",0",6,",0",5,",0",0,",0",2,",0",2,",0",0,",0",7,",0",0,",0",10,",0",0,",0",10,,3,,19701009,",,0",19701008,",,0",19701026,",,0",2,,19701026,",,0",19701005,",,0",-3.3,",0,09,",51,",,0,08,",71,",,0,26,",8.4,",,0,26,",30.6,",0,05,",,,383,0,,,280,",0",,,,,,,,,,,,,,,28,",,,0",,,,,,,145,",,,0",9.4,",0",16.13,",,,0",2.67,",,,0",,,360,",X",,,,,,,,,14.8,",X",,,,,,
USW00023065,1970-11,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,598.4,0,0,",0",5,",0",1,",0",0,",0",2,",0",1,",0",0,",0",24,",0",2,",0",3,",0",0,",0",7,,,,19701123,",,0",19701109,"+,,0",19701108,",,0",,,19701108,",,0",19701125,",,0",-12.2,",0,23,",25,",,0,09,+",69,",,0,08,",10.4,",,0,08,",23.9,",0,25,",,,802,0,,,419,",0",,,,,,,,,,,,,,,14.6,",,,0",,,,,,,87,",,,0",4.37,",0",11.56,",,,0",-2.83,",,,0",,,220,",X",,,,,,,,,22.8,",X",,,,,,
USW00023065,1970-12,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,598.4,0,0,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",1,",0",1,",0",0,",0",4,,3,,19701225,",,0",19701218,"+,,0",19701224,"+,,0",,,19701210,",,0",19701208,",,0",-16.1,",0,25,",0,",T,0,18,+",0,",T,0,24,+",0.8,",,0,10,",21.1,",0,08,",,,1353.8,0,,,551.8,",0",,,,,,,,,,,,,,,0.8,",,,0",,,,,,,0,",T,,0",0.53,",0",9.57,",,,0",-8.51,",,,0",,,300,",X",,,,,,,,,17.9,",X",,,,,,
USW00023065,1971-01,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",2,",0",2,",0",0,",0",11,",0",2,",0",4,",0",30,",0",8,",0",1,",0",0,",0",6,,2,,19710106,",,0",19710104,"+,,0",19710103,",,0",,,19710102,",,0",19710120,",,0",-23.9,",0,06,",152,",,0,04,+",114,",,0,03,",6.9,",,0,02,",21.7,",0,20,",,,1960.1,0,,,606.3,",0",,,,,,,,,,,,,,,13.5,",,,0",,,,,,,210,",,,0",-1.22,",0",6.46,",,,0",-8.91,",,,0",,,310,",X",,,,,,,,,14.3,",X",,,,,,
USW00023065,1971-02,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",10,",0",3,",0",0,",0",10,",0",4,",0",0,",0",27,",0",8,",0",1,",0",0,",0",6,,1,,19710207,",,0",19710223,"+,,0",19710218,",,0",1,,19710218,",,0",19710213,",,0",-17.2,",0,07,",127,",,0,23,+",69,",,0,18,",19.3,",,0,18,",21.1,",0,13,",,,2495.9,0,,,535.8,",0",,,,,,,,,,,,,,,34.7,",,,0",,,,,,,290,",,,0",-0.8,",0",5.55,",,,0",-7.16,",,,0",,,330,",X",,,,,,,,,19.2,",X",,,,,,
USW00023065,1971-03,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",8,",0",3,",0",0,",0",6,",0",3,",0",0,",0",27,",0",3,",0",7,",0",0,",0",6,,1,,19710303,",,0",19710303,"+,,0",19710301,",,0",,,19710301,",,0",19710331,",,0",-14.4,",0,03,",76,",,0,03,+",74,",,0,01,",3.8,",,0,01,",28.3,",0,31,",,,2930,0,,,434.1,",0",,,,,,,,,,,,,,,14.6,",,,0",,,,,,,219,",,,0",4.33,",0",12.35,",,,0",-3.69,",,,0",,,330,",X",,,,,,,,,21.9,",X",,,,,,
USW00023065,1971-04,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",7,",0",3,",0",1,",0",0,",0",0,",0",0,",0",7,",0",0,",0",7,",0",0,",0",9,,2,,19710406,",,0",19710430,"+,,0",19710405,"+,,0",4,,19710419,",,0",19710415,",,0",-8.3,",0,06,",0,",,0,30,+",0,",T,0,05,+",27.4,",,0,19,",28.3,",0,15,",,,3191.2,0,,,261.2,",0",,,,,,,,,,,,,,,49,",,,0",,,,,,,0,",T,,0",9.63,",0",17.26,",,,0",1.99,",,,0",,,180,",X",,,,,,,,,17.9,",X",,,,,,
USW00023065,1971-05,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,2.5,0,2.5,",0",11,",0",8,",0",1,",0",0,",0",0,",0",0,",0",1,",0",0,",0",16,",0",0,",0",13,,2,,19710512,",,0",19710531,"+,,0",19710531,"+,,0",5,,19710505,",,0",19710521,",,0",-1.1,",0,12,",0,",,0,31,+",0,",,0,31,+",27.2,",,0,05,",30,",0,21,",,,3343.9,0,,,152.7,",0",,,,,,,,,,,,,,,107.7,",,,0",,,,,,,0,",,,0",13.49,",0",20.63,",,,0",6.34,",,,0",,,230,",X",,,,,,,,,20.6,",X",,,,,,
USW00023065,1971-06,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,141.7,0,139.2,",0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",12,",0",4,,1,,19710605,"+,,0",19710630,"+,,0",19710630,"+,,0",12,,19710609,",,0",19710626,"+,,0",7.8,",0,05,+",0,",,0,30,+",0,",,0,30,+",17,",,0,09,",41.7,",0,26,+",,,3347,0,,,3.1,",0",,,,,,,,,,,,,,,59.7,",,,0",,,,,,,0,",,,0",22.87,",0",31.31,",,,0",14.43,",,,0",,,360,",X",,,,,,,,,15.6,",X",,,,,,
USW00023065,1971-07,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,287.5,0,145.8,",0",10,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",11,",0",5,,1,,19710730,",,0",19710731,"+,,0",19710731,"+,,0",10,,19710705,",,0",19710717,",,0",6.1,",0,30,",0,",,0,31,+",0,",,0,31,+",20.8,",,0,05,",38.9,",0,17,",,,6.9,0,,,6.9,",0",,,,,,,,,,,,,,,41.3,",,,0",,,,,,,0,",,,0",22.81,",0",30.76,",,,0",14.87,",,,0",,,200,",X",,,,,,,,,13,",X",,,,,,
USW00023065,1971-08,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,445.5,0,158,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",18,",0",4,,,,19710825,"+,,0",19710831,"+,,0",19710831,"+,,0",5,,19710830,",,0",19710821,",,0",11.7,",0,25,+",0,",,0,31,+",0,",,0,31,+",14.7,",,0,30,",37.2,",0,21,",,,6.9,0,,,0,",0",,,,,,,,,,,,,,,16.6,",,,0",,,,,,,0,",,,0",23.43,",0",31.55,",,,0",15.32,",,,0",,,90,",X",,,,,,,,,13.9,",X",,,,,,
USW00023065,1971-09,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,501.7,0,56.2,",0",6,",0",4,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",22,",0",8,",0",7,,,,19710919,",,0",19710930,"+,,0",19710918,"+,,0",1,,19710917,",,0",19710907,",,0",0,",0,19,",0,",,0,30,+",0,",T,0,18,+",21.8,",,0,17,",38.9,",0,07,",,,116.1,0,,,109.2,",0",,,,,,,,,,,,,,,35.1,",,,0",,,,,,,0,",T,,0",16.57,",0",24.8,",,,0",8.33,",,,0",,,360,",X",,,,,,,,,17.9,",X",,,,,,
USW00023065,1971-10,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,502.5,0,0.8,",0",4,",0",3,",0",0,",0",1,",0",0,",0",0,",0",6,",0",1,",0",14,",0",0,",0",7,,1,,19711030,",,0",19711030,",,0",19711030,",,0",2,,19711017,",,0",19711007,"+,,0",-5,",0,30,",25,",,0,30,",20,",,0,30,",24.4,",,0,17,",30,",0,07,+",,,336.8,0,,,220.7,",0",,,,,,,,,,,,,,,33.5,",,,0",,,,,,,33,",,,0",11.24,",0",19.38,",,,0",3.1,",,,0",,,310,",X",,,,,,,,,15.6,",X",,,,,,
USW00023065,1971-11,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,502.5,0,0,",0",5,",0",5,",0",0,",0",2,",0",1,",0",0,",0",25,",0",3,",0",4,",0",0,",0",7,,5,,19711106,",,0",19711118,",,0",19711117,",,0",,,19711117,",,0",19711112,",,0",-8.9,",0,06,",51,",,0,18,",91,",,0,17,",13.5,",,0,17,",23.9,",0,12,",,,760.9,0,,,424.1,",0",,,,,,,,,,,,,,,33.3,",,,0",,,,,,,91,",,,0",4.2,",0",11.09,",,,0",-2.7,",,,0",,,300,",X",,,,,,,,,19.7,",X",,,,,,
USW00023065,1971-12,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,502.5,0,0,",0",5,",0",1,",0",0,",0",3,",0",2,",0",0,",0",29,",0",5,",0",0,",0",0,",0",12,,3,,19711208,",,0",19711214,"+,,0",19711202,",,0",,,19711202,",,0",19711223,",,0",-11.1,",0,08,",25,",,0,14,+",58,",,0,02,",3,",,0,02,",20.6,",0,23,",,,1319.6,0,,,558.7,",0",,,,,,,,,,,,,,,5.4,",,,0",,,,,,,104,",,,0",0.31,",0",6.38,",,,0",-5.76,",,,0",,,340,",X",,,,,,,,,13.4,",X",,,,,,
USW00023065,1972-01,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",6,",0",1,",0",0,",0",6,",0",2,",0",8,",0",31,",0",6,",0",0,",0",0,",0",8,,4,,19720114,",,0",19720105,"+,,0",19720103,",,0",,,19720103,",,0",19720116,",,0",-23.3,",0,14,",51,",,0,05,+",58,",,0,03,",4.3,",,0,03,",17.8,",0,16,",,,1956.4,0,,,636.8,",0",,,,,,,,,,,,,,,8.2,",,,0",,,,,,,139,",,,0",-2.21,",0",6.14,",,,0",-10.55,",,,0",,,310,",X",,,,,,,,,14.8,",X",,,,,,
USW00023065,1972-02,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",2,",0",0,",0",0,",0",2,",0",0,",0",2,",0",27,",0",3,",0",4,",0",0,",0",1,,,,19720203,",,0",19720203,"+,,0",19720202,",,0",,,19720202,",,0",19720229,",,0",-18.3,",0,03,",25,",,0,03,+",23,",,0,02,",1.3,",,0,02,",26.7,",0,29,",,,2438.1,0,,,481.7,",0",,,,,,,,,,,,,,,1.6,",,,0",,,,,,,43,",,,0",1.72,",0",10.89,",,,0",-7.44,",,,0",,,360,",X",,,,,,,,,15.6,",X",,,,,,
USW00023065,1972-03,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",22,",0",0,",0",9,",0",0,",0",4,,,,19720304,",,0",19720331,"+,,0",19720328,",,0",,,19720323,",,0",19720311,"+,,0",-9.4,",0,04,",0,",T,0,31,+",20,",,0,28,",2.5,",,0,23,",27.8,",0,11,+",,,2784.6,0,,,346.5,",0",,,,,,,,,,,,,,,3.8,",,,0",,,,,,,20,",,,0",7.16,",0",17.16,",,,0",-2.85,",,,0",,,320,",X",,,,,,,,,18.3,",X",,,,,,
USW00023065,1972-04,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0.3,0,0.3,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",7,",0",0,",0",12,",0",0,",0",7,,2,,19720401,",,0",19720430,"+,,0",19720403,",,0",3,,19720426,",,0",19720417,",,0",-10,",0,01,",0,",,0,30,+",0,",T,0,03,",8.9,",,0,26,",29.4,",0,17,",,,3037.2,0,,,252.6,",0",,,,,,,,,,,,,,,15.3,",,,0",,,,,,,0,",T,,0",9.92,",0",18.39,",,,0",1.45,",,,0",,,140,",X",,,,,,,,,21.5,",X",,,,,,
USW00023065,1972-05,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,22,0,21.7,",0",11,",0",8,",0",1,",0",0,",0",0,",0",0,",0",2,",0",0,",0",19,",0",1,",0",7,,2,,19720507,"+,,0",19720531,"+,,0",19720531,"+,,0",8,,19720527,",,0",19720521,",,0",0,",0,07,+",0,",,0,31,+",0,",,0,31,+",88.6,",,0,27,",32.2,",0,21,",,,3163.5,0,,,126.3,",0",,,,,,,,,,,,,,,153.5,",,,0",,,,,,,0,",,,0",14.96,",0",22.55,",,,0",7.37,",,,0",,,140,",X",,,,,,,,,13.9,",X",,,,,,
USW00023065,1972-06,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,119.6,0,97.6,",0",13,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",5,",0",2,,,,19720620,",,0",19720630,"+,,0",19720630,"+,,0",16,,19720616,",,0",19720604,",,0",8.9,",0,20,",0,",,0,30,+",0,",,0,30,+",63.5,",,0,16,",33.3,",0,04,",,,3169.9,0,,,6.4,",0",,,,,,,,,,,,,,,120.9,",,,0",,,,,,,0,",,,0",21.37,",0",28.78,",,,0",13.97,",,,0",,,40,",X",,,,,,,,,13,",X",,,,,,
USW00023065,1972-07,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,255.7,0,136.1,",0",13,",0",8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",12,",0",5,,1,,19720718,"+,,0",19720731,"+,,0",19720731,"+,,0",17,,19720703,",,0",19720722,",,0",10,",0,18,+",0,",,0,31,+",0,",,0,31,+",14.2,",,0,03,",35.6,",0,22,",,,16.4,0,,,16.4,",0",,,,,,,,,,,,,,,67.1,",,,0",,,,,,,0,",,,0",22.19,",0",29.35,",,,0",15.04,",,,0",,,350,",X",,,,,,,,,13.4,",X",,,,,,
USW00023065,1972-08,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,376.8,0,121.1,",0",6,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",12,",0",8,,1,,19720825,",,0",19720831,"+,,0",19720831,"+,,0",4,,19720802,",,0",19720812,",,0",8.9,",0,25,",0,",,0,31,+",0,",,0,31,+",33.5,",,0,02,",35,",0,12,",,,30.1,0,,,13.7,",0",,,,,,,,,,,,,,,62.5,",,,0",,,,,,,0,",,,0",21.8,",0",29.03,",,,0",14.57,",,,0",,,310,",X",,,,,,,,,14.3,",X",,,,,,
USW00023065,1972-09,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,422.6,0,45.8,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",5,",0",9,,2,,19720929,"+,,0",19720930,"+,,0",19720930,"+,,0",2,,19720901,",,0",19720918,",,0",3.3,",0,29,+",0,",,0,30,+",0,",,0,30,+",15.5,",,0,01,",35,",0,18,",,,97.2,0,,,67.1,",0",,,,,,,,,,,,,,,18.6,",,,0",,,,,,,0,",,,0",17.62,",0",25.26,",,,0",9.99,",,,0",,,320,",X",,,,,,,,,14.8,",X",,,,,,
USW00023065,1972-10,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,424.5,0,1.9,",0",7,",0",3,",0",0,",0",0,",0",2,",0",0,",0",9,",0",1,",0",12,",0",0,",0",12,,3,,19721031,"+,,0",19721031,"+,,0",19721031,",,0",,,19721031,",,0",19721001,",,0",-5.6,",0,31,+",0,",T,0,31,+",122,",,0,31,",11.4,",,0,31,",29.4,",0,01,",,,353.4,0,,,256.2,",0",,,,,,,,,,,,,,,20.8,",,,0",,,,,,,161,",,,0",10.13,",0",17.16,",,,0",3.1,",,,0",,,330,",X",,,,,,,,,13.4,",X",,,,,,
USW00023065,1972-11,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,424.5,0,0,",0",10,",0",4,",0",0,",0",21,",0",2,",0",0,",0",30,",0",8,",0",0,",0",0,",0",12,,3,,19721114,",,0",19721114,",,0",19721113,",,0",1,,19721113,",,0",19721105,",,0",-15,",0,14,",178,",,0,14,",155,",,0,13,",16.5,",,0,13,",18.9,",0,05,",,,902.5,0,,,549.1,",0",,,,,,,,,,,,,,,39.6,",,,0",,,,,,,285,",,,0",0.03,",0",4.97,",,,0",-4.91,",,,0",,,340,",X",,,,,,,,,13.9,",X",,,,,,
USW00023065,1972-12,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,424.5,0,0,",0",10,",0",4,",0",0,",0",19,",0",6,",0",13,",0",30,",0",15,",0",0,",0",0,",0",11,,,,19721210,",,0",19721213,",,0",19721212,",,0",,,19721212,",,0",19721227,",,0",-25.6,",0,10,",229,",,0,13,",91,",,0,12,",6.4,",,0,12,",17.2,",0,27,",,,1657.6,0,,,755.1,",0",,,,,,,,,,,,,,,24,",,,0",,,,,,,415,",,,0",-6.03,",0",-0.52,",,,0",-11.54,",,,0",,,330,",X",,,,,,,,,16.5,",X",,,,,,
USW00023065,1973-01,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",11,",0",2,",0",0,",0",13,",0",3,",0",5,",0",29,",0",11,",0",0,",0",0,",0",10,,2,,19730109,",,0",19730129,"+,,0",19730127,",,0",,,19730127,",,0",19730115,",,0",-22.8,",0,09,",127,",,0,29,+",84,",,0,27,",8.1,",,0,27,",17.2,",0,15,",,,2315.2,0,,,657.6,",0",,,,,,,,,,,,,,,18.6,",,,0",,,,,,,298,",,,0",-2.88,",0",2.95,",,,0",-8.71,",,,0",,,340,",X",,,,,,,,,17.9,",X",,,,,,
USW00023065,1973-02,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",1,",0",0,",0",0,",0",1,",0",0,",0",0,",0",28,",0",5,",0",0,",0",0,",0",9,,5,,19730208,",,0",19730201,",,0",19730216,"+,,0",,,19730207,",,0",19730226,",,0",-15.6,",0,08,",25,",,0,01,",5,",,0,16,+",0.5,",,0,07,",16.1,",0,26,",,,2809.4,0,,,494.2,",0",,,,,,,,,,,,,,,0.5,",,,0",,,,,,,13,",,,0",0.68,",0",7.42,",,,0",-6.05,",,,0",,,330,",X",,,,,,,,,13.9,",X",,,,,,
USW00023065,1973-03,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",13,",0",9,",0",0,",0",2,",0",4,",0",0,",0",27,",0",0,",0",1,",0",0,",0",15,,3,,19730320,",,0",19730331,",,0",19730330,",,0",1,,19730303,",,0",19730312,",,0",-6.1,",0,20,",152,",,0,31,",160,",,0,30,",11.2,",,0,03,",22.2,",0,12,",,,3242.3,0,,,432.9,",0",,,,,,,,,,,,,,,73.8,",,,0",,,,,,,382,",,,0",4.37,",0",9.98,",,,0",-1.24,",,,0",,,150,",X",,,,,,,,,16.1,",X",,,,,,
USW00023065,1973-04,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,0,0,0,",0",10,",0",6,",0",0,",0",4,",0",2,",0",0,",0",21,",0",2,",0",6,",0",0,",0",10,,2,,19730410,"+,,0",19730408,",,0",19730407,",,0",3,,19730425,",,0",19730428,",,0",-11.1,",0,10,+",102,",,0,08,",155,",,0,07,",16.5,",,0,25,",26.7,",0,28,",,,3580.7,0,,,338.4,",0",,,,,,,,,,,,,,,48.3,",,,0",,,,,,,258,",,,0",7.05,",0",14.8,",,,0",-0.7,",,,0",,,140,",X",,,,,,,,,14.8,",X",,,,,,
USW00023065,1973-05,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,6.3,0,6.3,",0",8,",0",6,",0",0,",0",0,",0",1,",0",0,",0",1,",0",0,",0",15,",0",0,",0",4,,2,,19730501,",,0",19730531,"+,,0",19730501,",,0",2,,19730506,",,0",19730520,"+,,0",0,",0,01,",0,",,0,31,+",33,",,0,01,",22.1,",,0,06,",29.4,",0,20,+",,,3732.1,0,,,151.4,",0",,,,,,,,,,,,,,,75.2,",,,0",,,,,,,33,",,,0",13.65,",0",20.85,",,,0",6.45,",,,0",,,320,",X",,,,,,,,,24.1,",X",,,,,,
USW00023065,1973-06,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,97.6,0,91.3,",0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",11,",0",3,,,,19730605,",,0",19730630,"+,,0",19730630,"+,,0",10,,19730630,",,0",19730624,",,0",6.7,",0,05,",0,",,0,30,+",0,",,0,30,+",16,",,0,30,",36.7,",0,24,",,,3748.5,0,,,16.4,",0",,,,,,,,,,,,,,,51.6,",,,0",,,,,,,0,",,,0",20.83,",0",29.22,",,,0",12.44,",,,0",,,360,",X",,,,,,,,,13.4,",X",,,,,,
USW00023065,1973-07,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,249.6,0,152,",0",7,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",12,",0",6,,1,,19730731,",,0",19730731,"+,,0",19730731,"+,,0",9,,19730724,",,0",19730706,",,0",10,",0,31,",0,",,0,31,+",0,",,0,31,+",17,",,0,24,",41.1,",0,06,",,,2.5,0,,,2.5,",0",,,,,,,,,,,,,,,46.3,",,,0",,,,,,,0,",,,0",23.16,",0",30.79,",,,0",15.52,",,,0",,,20,",X",,,,,,,,,17.9,",X",,,,,,
USW00023065,1973-08,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,432.9,0,183.3,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",23,",0",2,,1,,19730802,",,0",19730831,"+,,0",19730831,"+,,0",11,,19730813,"+,,0",19730825,",,0",11.7,",0,02,",0,",,0,31,+",0,",,0,31,+",6.4,",,0,13,+",37.8,",0,25,",,,2.5,0,,,0,",0",,,,,,,,,,,,,,,29.6,",,,0",,,,,,,0,",,,0",24.25,",0",33.03,",,,0",15.46,",,,0",,,190,",X",,,,,,,,,15.6,",X",,,,,,
USW00023065,1973-09,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,450.6,0,17.7,",0",14,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",18,",0",1,",0",20,,6,,19730916,",,0",19730930,"+,,0",19730930,"+,,0",6,,19730911,",,0",19730901,",,0",3.3,",0,16,",0,",,0,30,+",0,",,0,30,+",42.4,",,0,11,",32.2,",0,01,",,,109.4,0,,,106.9,",0",,,,,,,,,,,,,,,137,",,,0",,,,,,,0,",,,0",15.36,",0",21.48,",,,0",9.24,",,,0",,,150,",X",,,,,,,,,15.6,",X",,,,,,
USW00023065,1973-10,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,450.6,0,0,",0",3,",0",2,",0",0,",0",0,",0",1,",0",0,",0",6,",0",0,",0",14,",0",0,",0",6,,2,,19731028,",,0",19731011,",,0",19731011,",,0",2,,19731010,",,0",19731023,",,0",-3.3,",0,28,",0,",T,0,11,",33,",,0,11,",6.1,",,0,10,",29.4,",0,23,",,,316.2,0,,,206.8,",0",,,,,,,,,,,,,,,12,",,,0",,,,,,,43,",,,0",11.66,",0",19.6,",,,0",3.73,",,,0",,,300,",X",,,,,,,,,16.1,",X",,,,,,
USW00023065,1973-11,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,,,450.6,0,0,",0",6,",0",2,",0",0,",0",3,",0",2,",0",0,",0",24,",0",2,",0",4,",0",0,",0",13,,8,,19731121,",,0",19731121,",,0",19731120,",,0",,,19731120,",,0",19731111,"+,,0",-7.8,",0,21,",102,",,0,21,",91,",,0,20,",7.4,",,0,20,",22.8,",0,11,+",,,755.4,0,,,439.2,",0",,,,,,,,,,,,,,,16.8,",,,0",,,,,,,175,",,,0",3.69,",0",9.85,",,,0",-2.46,",,,0",,,360,",X",,,,,,,,,17.9,",X",,,,,,
