STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00014971,1940-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",11,",Z",5,",Z",0,",Z",5,",Z",4,",Z",0,",Z",25,",Z",6,",Z",4,",Z",0,",Z",,,,,19400314,",,Z",19400313,",,Z",19400313,",,Z",,,19400302,",,Z",19400330,",,Z",-11.1,",Z,14,",102,",,Z,13,",41,",,Z,13,",13.2,",,Z,02,",26.1,",Z,30,",3202.2,Z,480.6,",Z",39.5,",,,Z",,,155,",,,Z",2.83,",Z",8.14,",,,Z",-2.48,",,,Z",,,,,,,,,,
USW00014971,1940-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",2.8,Z,2.8,",Z",10,",Z",9,",Z",0,",Z",0,",Z",1,",Z",0,",Z",9,",Z",0,",Z",7,",Z",1,",Z",,,,,19400412,"+,,Z",19400407,",,Z",19400407,",,Z",,,19400425,",,Z",19400414,",,Z",-6.7,",Z,12,+",0,",T,Z,07,",46,",,Z,07,",17,",,Z,25,",32.8,",Z,14,",3457.9,Z,255.7,",Z",68.1,",,,Z",,,46,",,,Z",9.9,",Z",16.71,",,,Z",3.1,",,,Z",,,,,,,,,,
USW00014971,1940-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",18.7,Z,15.9,",Z",5,",Z",4,",Z",0,",Z",0,",Z",0,",Z",0,",Z",1,",Z",0,",Z",23,",Z",2,",Z",,,,,19400516,",,Z",19400531,"+,,Z",19400531,"+,,Z",,,19400530,",,Z",19400513,",,Z",-0.6,",Z,16,",0,",,Z,31,+",0,",,Z,31,+",9.9,",,Z,30,",35.6,",Z,13,",3562.8,Z,104.9,",Z",24,",,,Z",,,0,",,,Z",15.46,",Z",23.62,",,,Z",7.3,",,,Z",,,,,,,,,,
USW00014971,1940-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",161.1,Z,142.4,",Z",7,",Z",3,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",30,",Z",15,",Z",,,,,19400629,",,Z",19400630,"+,,Z",19400630,"+,,Z",,,19400620,",,Z",19400618,",,Z",6.7,",Z,29,",0,",,Z,30,+",0,",,Z,30,+",18.3,",,Z,20,",40,",Z,18,",3566.9,Z,4.1,",Z",44.8,",,,Z",,,0,",,,Z",22.94,",Z",31.14,",,,Z",14.74,",,,Z",,,,,,,,,,
USW00014971,1940-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",447.1,Z,286,",Z",6,",Z",5,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",25,",Z",,,,,19400704,",,Z",19400731,"+,,Z",19400731,"+,,Z",,,19400726,",,Z",19400725,",,Z",8.3,",Z,04,",0,",,Z,31,+",0,",,Z,31,+",17.5,",,Z,26,",45,",Z,25,",0,Z,0,",Z",44.4,",,,Z",,,0,",,,Z",27.56,",Z",36.2,",,,Z",18.91,",,,Z",,,,,,,,,,
USW00014971,1940-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",585.6,Z,138.5,",Z",12,",Z",5,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",8,",Z",,,,,19400819,",,Z",19400831,"+,,Z",19400831,"+,,Z",,,19400802,",,Z",19400802,",,Z",7.8,",Z,19,",0,",,Z,31,+",0,",,Z,31,+",20.3,",,Z,02,",37.8,",Z,02,",2.7,Z,2.7,",Z",86.1,",,,Z",,,0,",,,Z",22.71,",Z",29.58,",,,Z",15.84,",,,Z",,,,,,,,,,
USW00014971,1940-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",703.6,Z,118,",Z",2,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",2,",Z",0,",Z",26,",Z",9,",Z",,,,,19400911,",,Z",19400930,"+,,Z",19400930,"+,,Z",,,19400923,",,Z",19400908,",,Z",-1.7,",Z,11,",0,",,Z,30,+",0,",,Z,30,+",18.3,",,Z,23,",39.4,",Z,08,",51,Z,48.3,",Z",19.3,",,,Z",,,0,",,,Z",20.66,",Z",28.98,",,,Z",12.33,",,,Z",,,,,,,,,,
USW00014971,1940-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",721.7,Z,18.1,",Z",7,",Z",5,",Z",1,",Z",0,",Z",0,",Z",0,",Z",1,",Z",0,",Z",25,",Z",1,",Z",,,,,19401015,",,Z",19401031,"+,,Z",19401031,"+,,Z",,,19401028,",,Z",19401012,",,Z",-2.2,",Z,15,",0,",,Z,31,+",0,",,Z,31,+",39.6,",,Z,28,",32.8,",Z,12,",132.8,Z,81.8,",Z",79,",,,Z",,,0,",,,Z",16.28,",Z",25.32,",,,Z",7.24,",,,Z",,,,,,,,,,
USW00014971,1940-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",721.7,Z,0,",Z",7,",Z",5,",Z",0,",Z",7,",Z",3,",Z",2,",Z",21,",Z",6,",Z",1,",Z",0,",Z",,,,,19401114,",,Z",19401113,"+,,Z",19401111,",,Z",,,19401109,",,Z",19401103,",,Z",-18.3,",Z,14,",76,",,Z,13,+",76,",,Z,11,",24.1,",,Z,09,",21.1,",Z,03,",643.4,Z,510.6,",Z",47.5,",,,Z",,,131,",,,Z",1.31,",Z",6.53,",,,Z",-3.9,",,,Z",,,,,,,,,,
USW00014971,1940-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",721.7,Z,0,",Z",8,",Z",4,",Z",0,",Z",12,",Z",4,",Z",2,",Z",27,",Z",7,",Z",0,",Z",0,",Z",,,,,19401217,",,Z",19401216,",,Z",19401216,",,Z",,,19401215,",,Z",19401208,",,Z",-20.6,",Z,17,",305,",,Z,16,",127,",,Z,16,",8.9,",,Z,15,",14.4,",Z,08,",1256.1,Z,612.7,",Z",30.3,",,,Z",,,391,",,,Z",-1.43,",Z",3.2,",,,Z",-6.06,",,,Z",,,,,,,,,,
USW00014971,1941-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",9,",Z",5,",Z",0,",Z",10,",Z",3,",Z",0,",Z",31,",Z",12,",Z",0,",Z",0,",Z",,,,,19410127,",,Z",19410125,",,Z",19410125,",,Z",,,19410125,",,Z",19410111,",,Z",-17.2,",Z,27,",203,",,Z,25,",114,",,Z,25,",12.2,",,Z,25,",13.9,",Z,11,",1932.4,Z,676.3,",Z",38.1,",,,Z",,,248,",,,Z",-3.48,",Z",1.2,",,,Z",-8.17,",,,Z",,,,,,,,,,
USW00014971,1941-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",7,",Z",1,",Z",0,",Z",4,",Z",2,",Z",0,",Z",27,",Z",12,",Z",0,",Z",0,",Z",,,,,19410222,",,Z",19410226,",,Z",19410226,",,Z",,,19410212,",,Z",19410216,"+,,Z",-14.4,",Z,22,",51,",,Z,26,",74,",,Z,26,",8.9,",,Z,12,",8.3,",Z,16,+",2534.1,Z,601.7,",Z",15.8,",,,Z",,,143,",,,Z",-3.16,",Z",1.29,",,,Z",-7.6,",,,Z",,,,,,,,,,
USW00014971,1941-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",5,",Z",1,",Z",0,",Z",3,",Z",3,",Z",0,",Z",26,",Z",3,",Z",1,",Z",0,",Z",,,,,19410317,",,Z",19410306,",,Z",19410306,",,Z",,,19410305,",,Z",19410331,",,Z",-11.7,",Z,17,",102,",,Z,06,",117,",,Z,06,",8.6,",,Z,05,",22.2,",Z,31,",3038.1,Z,504,",Z",14.2,",,,Z",,,185,",,,Z",2.07,",Z",7.35,",,,Z",-3.2,",,,Z",,,,,,,,,,
USW00014971,1941-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",2.9,Z,2.9,",Z",15,",Z",10,",Z",0,",Z",0,",Z",0,",Z",0,",Z",1,",Z",0,",Z",10,",Z",0,",Z",,,,,19410410,",,Z",19410430,"+,,Z",19410420,"+,,Z",,,19410419,",,Z",19410412,"+,,Z",0,",Z,10,",0,",,Z,30,+",0,",T,Z,20,+",20.3,",,Z,19,",25.6,",Z,12,+",3236.1,Z,198,",Z",104.7,",,,Z",,,0,",T,,Z",11.83,",Z",17.35,",,,Z",6.3,",,,Z",,,,,,,,,,
USW00014971,1941-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",74.8,Z,71.9,",Z",11,",Z",5,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",29,",Z",4,",Z",,,,,19410509,"+,,Z",19410531,"+,,Z",19410531,"+,,Z",,,19410522,",,Z",19410514,",,Z",4.4,",Z,09,+",0,",,Z,31,+",0,",,Z,31,+",19.3,",,Z,22,",33.9,",Z,14,",3277.9,Z,41.8,",Z",49.1,",,,Z",,,0,",,,Z",19.3,",Z",26.34,",,,Z",12.27,",,,Z",,,,,,,,,,
USW00014971,1941-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",201.6,Z,126.8,",Z",11,",Z",7,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",25,",Z",12,",Z",,,,,19410615,",,Z",19410630,"+,,Z",19410630,"+,,Z",,,19410608,",,Z",19410629,",,Z",9.4,",Z,15,",0,",,Z,30,+",0,",,Z,30,+",26.2,",,Z,08,",37.2,",Z,29,",3293.7,Z,15.8,",Z",98.6,",,,Z",,,0,",,,Z",22.03,",Z",28.17,",,,Z",15.89,",,,Z",,,,,,,,,,
USW00014971,1941-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",424.2,Z,222.6,",Z",7,",Z",3,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",30,",Z",19,",Z",,,,,19410712,",,Z",19410731,"+,,Z",19410731,"+,,Z",,,19410727,",,Z",19410723,",,Z",11.1,",Z,12,",0,",,Z,31,+",0,",,Z,31,+",4.3,",,Z,27,",41.1,",Z,23,",1.9,Z,1.9,",Z",14.3,",,,Z",,,0,",,,Z",25.45,",Z",33.19,",,,Z",17.71,",,,Z",,,,,,,,,,
USW00014971,1941-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",642.4,Z,218.2,",Z",4,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",20,",Z",,,,,19410827,"+,,Z",19410831,"+,,Z",19410831,"+,,Z",,,19410823,",,Z",19410804,"+,,Z",11.1,",Z,27,+",0,",,Z,31,+",0,",,Z,31,+",10.2,",,Z,23,",38.9,",Z,04,+",1.9,Z,0,",Z",17.1,",,,Z",,,0,",,,Z",25.37,",Z",33.18,",,,Z",17.56,",,,Z",,,,,,,,,,
USW00014971,1941-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",740.4,Z,98,",Z",8,",Z",7,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",26,",Z",7,",Z",,,,,19410928,",,Z",19410930,"+,,Z",19410930,"+,,Z",,,19410929,",,Z",19410907,",,Z",2.2,",Z,28,",0,",,Z,30,+",0,",,Z,30,+",29.7,",,Z,29,",34.4,",Z,07,",47.1,Z,45.2,",Z",120.7,",,,Z",,,0,",,,Z",20.09,",Z",27.13,",,,Z",13.05,",,,Z",,,,,,,,,,
USW00014971,1941-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",748.8,Z,8.4,",Z",12,",Z",5,",Z",0,",Z",1,",Z",1,",Z",0,",Z",4,",Z",0,",Z",12,",Z",0,",Z",,,,,19411028,",,Z",19411031,",,Z",19411031,",,Z",,,19411021,",,Z",19411013,",,Z",-6.1,",Z,28,",76,",,Z,31,",76,",,Z,31,",19.1,",,Z,21,",28.9,",Z,13,",239.3,Z,192.2,",Z",62.6,",,,Z",,,76,",,,Z",12.4,",Z",18.8,",,,Z",6.01,",,,Z",,,,,,,,,,
USW00014971,1941-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",748.8,Z,0,",Z",3,",Z",2,",Z",0,",Z",2,",Z",1,",Z",0,",Z",23,",Z",1,",Z",4,",Z",0,",Z",,,,,19411123,",,Z",19411122,"+,,Z",19411122,",,Z",,,19411119,",,Z",19411117,",,Z",-10.6,",Z,23,",25,",,Z,22,+",25,",,Z,22,",15.2,",,Z,19,",23.9,",Z,17,",649.5,Z,410.2,",Z",26.6,",,,Z",,,25,",,,Z",4.66,",Z",11.21,",,,Z",-1.89,",,,Z",,,,,,,,,,
USW00014971,1941-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",748.8,Z,0,",Z",6,",Z",3,",Z",1,",Z",13,",Z",5,",Z",3,",Z",25,",Z",8,",Z",0,",Z",0,",Z",,,,,19411228,",,Z",19411226,",,Z",19411211,",,Z",,,19411222,",,Z",19411221,"+,,Z",-19.4,",Z,28,",152,",,Z,26,",102,",,Z,11,",34,",,Z,22,",16.7,",Z,21,+",1214.1,Z,564.6,",Z",48.7,",,,Z",,,325,",,,Z",0.12,",Z",5.95,",,,Z",-5.71,",,,Z",,,,,,,,,,
USW00014971,1942-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",2,",Z",1,",Z",0,",Z",14,",Z",1,",Z",9,",Z",30,",Z",10,",Z",0,",Z",0,",Z",,,,,19420105,",,Z",19420104,"+,,Z",19420101,",,Z",,,19420101,",,Z",19420125,",,Z",-25.6,",Z,05,",178,",,Z,04,+",69,",,Z,01,",4.3,",,Z,01,",14.4,",Z,25,",1903.3,Z,689.2,",Z",4.6,",,,Z",,,72,",,,Z",-3.9,",Z",1.51,",,,Z",-9.31,",,,Z",,,,,,,,,,
USW00014971,1942-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",8,",Z",3,",Z",0,",Z",9,",Z",4,",Z",1,",Z",28,",Z",15,",Z",0,",Z",0,",Z",,,,,19420218,",,Z",19420226,"+,,Z",19420223,",,Z",,,19420222,",,Z",19420204,",,Z",-17.8,",Z,18,",76,",,Z,26,+",74,",,Z,23,",4.8,",,Z,22,",12.8,",Z,04,",2515.4,Z,612.1,",Z",15.6,",,,Z",,,216,",,,Z",-3.53,",Z",1.01,",,,Z",-8.07,",,,Z",,,,,,,,,,
USW00014971,1942-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",8,",Z",6,",Z",1,",Z",1,",Z",0,",Z",0,",Z",24,",Z",1,",Z",1,",Z",0,",Z",,,,,19420331,",,Z",19420301,",,Z",19420301,",,Z",,,19420325,",,Z",19420323,",,Z",-5.6,",Z,31,",25,",,Z,01,",13,",,Z,01,",41.1,",,Z,25,",23.3,",Z,23,",2960.6,Z,445.2,",Z",67.8,",,,Z",,,24,",,,Z",3.97,",Z",9.24,",,,Z",-1.29,",,,Z",,,,,,,,,,
USW00014971,1942-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",10.3,Z,10.3,",Z",6,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",6,",Z",0,",Z",17,",Z",0,",Z",,,,,19420411,",,Z",19420430,"+,,Z",19420430,"+,,Z",,,19420424,",,Z",19420404,",,Z",-5,",Z,11,",0,",,Z,30,+",0,",,Z,30,+",16.5,",,Z,24,",30,",Z,04,",3128.6,Z,168,",Z",26.7,",,,Z",,,0,",,,Z",13.07,",Z",20.84,",,,Z",5.31,",,,Z",,,,,,,,,,
USW00014971,1942-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",43.9,Z,33.6,",Z",13,",Z",9,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",16,",Z",1,",Z",,,,,19420515,"+,,Z",19420531,"+,,Z",19420531,"+,,Z",,,19420505,",,Z",19420529,",,Z",1.7,",Z,15,+",0,",,Z,31,+",0,",,Z,31,+",35.8,",,Z,05,",32.2,",Z,29,",3261.2,Z,132.6,",Z",129.5,",,,Z",,,0,",,,Z",15.14,",Z",21.56,",,,Z",8.72,",,,Z",,,,,,,,,,
USW00014971,1942-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",160,Z,116.1,",Z",10,",Z",8,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",28,",Z",5,",Z",,,,,19420614,",,Z",19420630,"+,,Z",19420630,"+,,Z",,,19420619,",,Z",19420627,",,Z",6.7,",Z,14,",0,",,Z,30,+",0,",,Z,30,+",39.6,",,Z,19,",33.9,",Z,27,",3277.3,Z,16.1,",Z",112.8,",,,Z",,,0,",,,Z",21.67,",Z",27.63,",,,Z",15.71,",,,Z",,,,,,,,,,
USW00014971,1942-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",404.8,Z,244.8,",Z",5,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",23,",Z",,,,,19420722,"+,,Z",19420731,"+,,Z",19420731,"+,,Z",,,19420707,",,Z",19420717,"+,,Z",11.7,",Z,22,+",0,",,Z,31,+",0,",,Z,31,+",8.9,",,Z,07,",38.9,",Z,17,+",0,Z,0,",Z",16,",,,Z",,,0,",,,Z",26.23,",Z",34.01,",,,Z",18.45,",,,Z",,,,,,,,,,
USW00014971,1942-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",600.8,Z,196,",Z",7,",Z",5,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",11,",Z",,,,,19420823,",,Z",19420831,"+,,Z",19420831,"+,,Z",,,19420805,",,Z",19420801,",,Z",11.1,",Z,23,",0,",,Z,31,+",0,",,Z,31,+",18.3,",,Z,05,",40.6,",Z,01,",0.3,Z,0.3,",Z",52.3,",,,Z",,,0,",,,Z",24.65,",Z",31.01,",,,Z",18.29,",,,Z",,,,,,,,,,
USW00014971,1942-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",672.2,Z,71.4,",Z",10,",Z",9,",Z",2,",Z",0,",Z",0,",Z",0,",Z",3,",Z",0,",Z",21,",Z",4,",Z",,,,,19420928,",,Z",19420930,"+,,Z",19420930,"+,,Z",,,19420902,",,Z",19420911,",,Z",-2.2,",Z,28,",0,",,Z,30,+",0,",,Z,30,+",41.1,",,Z,02,",34.4,",Z,11,",100.8,Z,100.5,",Z",127.8,",,,Z",,,0,",,,Z",17.36,",Z",23.13,",,,Z",11.6,",,,Z",,,,,,,,,,
USW00014971,1942-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",681.2,Z,9,",Z",4,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",6,",Z",0,",Z",17,",Z",0,",Z",,,,,19421026,",,Z",19421031,"+,,Z",19421031,"+,,Z",,,19421003,",,Z",19421002,",,Z",-7.2,",Z,26,",0,",,Z,31,+",0,",,Z,31,+",15.7,",,Z,03,",30.6,",Z,02,",285.3,Z,184.5,",Z",18,",,,Z",,,0,",,,Z",12.67,",Z",19.83,",,,Z",5.51,",,,Z",,,,,,,,,,
USW00014971,1942-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",681.2,Z,0,",Z",4,",Z",0,",Z",0,",Z",2,",Z",0,",Z",0,",Z",24,",Z",0,",Z",2,",Z",0,",Z",,,,,19421129,",,Z",19421129,"+,,Z",19421128,",,Z",,,19421109,",,Z",19421119,",,Z",-14.4,",Z,29,",25,",,Z,29,+",18,",,Z,28,",1.5,",,Z,09,",22.2,",Z,19,",688.6,Z,403.3,",Z",4.6,",,,Z",,,23,",,,Z",4.89,",Z",11.65,",,,Z",-1.87,",,,Z",,,,,,,,,,
USW00014971,1942-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",681.2,Z,0,",Z",6,",Z",3,",Z",0,",Z",17,",Z",4,",Z",1,",Z",31,",Z",18,",Z",0,",Z",0,",Z",,,,,19421206,",,Z",19421213,"+,,Z",19421205,",,Z",,,19421226,",,Z",19421217,",,Z",-20.6,",Z,06,",102,",,Z,13,+",109,",,Z,05,",15,",,Z,26,",9.4,",Z,17,",1388.5,Z,699.9,",Z",34.9,",,,Z",,,253,",,,Z",-4.24,",Z",0.51,",,,Z",-9,",,,Z",,,,,,,,,,
USW00014971,1943-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",0,",Z",0,",Z",0,",Z",4,",Z",0,",Z",5,",Z",30,",Z",15,",Z",0,",Z",0,",Z",,,,,19430119,",,Z",19430121,"+,,Z",19430118,",,Z",,,19430131,"+,,Z",19430115,",,Z",-25.6,",Z,19,",25,",,Z,21,+",20,",,Z,18,",0,",,Z,31,+",13.3,",Z,15,",2144.9,Z,756.4,",Z",0,",,,Z",,,51,",,,Z",-6.07,",Z",-0.75,",,,Z",-11.38,",,,Z",,,,,,,,,,
USW00014971,1943-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",2,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",25,",Z",3,",Z",0,",Z",0,",Z",,,,,19430214,",,Z",19430215,"+,,Z",19430213,",,Z",,,19430203,"+,,Z",19430222,",,Z",-15.6,",Z,14,",0,",T,Z,15,+",8,",,Z,13,",10.2,",,Z,03,+",19.4,",Z,22,",2636.8,Z,491.9,",Z",20.4,",,,Z",,,19,",,,Z",0.76,",Z",7.44,",,,Z",-5.91,",,,Z",,,,,,,,,,
USW00014971,1943-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",4.5,Z,4.5,",Z",4,",Z",1,",Z",0,",Z",8,",Z",4,",Z",4,",Z",23,",Z",8,",Z",3,",Z",0,",Z",,,,,19430307,",,Z",19430319,"+,,Z",19430318,",,Z",,,19430318,",,Z",19430330,",,Z",-22.8,",Z,07,",152,",,Z,19,+",150,",,Z,18,",12.4,",,Z,18,",30,",Z,30,",3189.1,Z,552.3,",Z",17.7,",,,Z",,,266,",,,Z",0.66,",Z",7.87,",,,Z",-6.55,",,,Z",,,,,,,,,,
USW00014971,1943-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",5.8,Z,1.3,",Z",7,",Z",3,",Z",0,",Z",0,",Z",0,",Z",0,",Z",7,",Z",0,",Z",8,",Z",0,",Z",,,,,19430420,"+,,Z",19430430,"+,,Z",19430430,"+,,Z",,,19430409,",,Z",19430424,",,Z",-3.3,",Z,20,+",0,",,Z,30,+",0,",,Z,30,+",9.7,",,Z,09,",29.4,",Z,24,",3398.2,Z,209.1,",Z",28.5,",,,Z",,,0,",,,Z",11.41,",Z",18.87,",,,Z",3.95,",,,Z",,,,,,,,,,
USW00014971,1943-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",36.7,Z,30.9,",Z",10,",Z",7,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",16,",Z",1,",Z",,,,,19430513,",,Z",19430531,"+,,Z",19430531,"+,,Z",,,19430515,",,Z",19430529,",,Z",1.1,",Z,13,",0,",,Z,31,+",0,",,Z,31,+",54.6,",,Z,15,",33.9,",Z,29,",3537.7,Z,139.5,",Z",88.8,",,,Z",,,0,",,,Z",14.83,",Z",21.32,",,,Z",8.34,",,,Z",,,,,,,,,,
USW00014971,1943-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",182.3,Z,145.6,",Z",14,",Z",12,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",25,",Z",12,",Z",,,,,19430629,",,Z",19430630,"+,,Z",19430630,"+,,Z",,,19430614,",,Z",19430626,",,Z",8.3,",Z,29,",0,",,Z,30,+",0,",,Z,30,+",29,",,Z,14,",38.3,",Z,26,",3561.3,Z,23.6,",Z",139,",,,Z",,,0,",,,Z",22.4,",Z",28.34,",,,Z",16.46,",,,Z",,,,,,,,,,
USW00014971,1943-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",403,Z,220.7,",Z",13,",Z",10,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",17,",Z",,,,,19430714,",,Z",19430731,"+,,Z",19430731,"+,,Z",,,19430721,",,Z",19430720,",,Z",12.2,",Z,14,",0,",,Z,31,+",0,",,Z,31,+",43.2,",,Z,21,",38.3,",Z,20,",0,Z,0,",Z",144.7,",,,Z",,,0,",,,Z",25.45,",Z",32.4,",,,Z",18.5,",,,Z",,,,,,,,,,
USW00014971,1943-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",634.9,Z,231.9,",Z",10,",Z",6,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",19,",Z",,,,,19430817,",,Z",19430831,"+,,Z",19430831,"+,,Z",,,19430802,",,Z",19430823,",,Z",7.8,",Z,17,",0,",,Z,31,+",0,",,Z,31,+",11.7,",,Z,02,",39.4,",Z,23,",1.6,Z,1.6,",Z",54.3,",,,Z",,,0,",,,Z",25.76,",Z",32.81,",,,Z",18.71,",,,Z",,,,,,,,,,
