"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013957","1981-09","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1175.8","0","153.1",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","13","","2","","19810919",",,0","19810930","+,,0","19810930","+,,0","2","","19810901",",,0","19810930",",,0","6.1",",0,19,","0",",,0,30,+","0",",,0,30,+","67.8",",,0,01,","33.3",",0,30,","5.0","0","5.0",",0","84.3",",,,0","70.5",",X","","","","","","","0",",,,0","23.27",",0","29.79",",,,0","16.74",",,,0","15648",",X","350",",X","","","","","360",",X","8.0",",X","","","","","13.9",",X"
"USW00013957","1981-10","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1248.1","0","72.3",",0","14",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","3",",0","21","","3","","19811027","+,,0","19811031","+,,0","19811031","+,,0","4","","19811007",",,0","19811005",",,0","2.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","36.3",",,0,07,","33.9",",0,05,","78.2","0","73.2",",0","143.1",",,,0","37.5",",X","","","","","","","0",",,,0","18.30",",0","24.00",",,,0","12.61",",,,0","7914",",X","320",",X","","","","","315",",X","13.0",",X","","","","","21.1",",X"
"USW00013957","1981-11","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1251.1","0","3.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","15","","7","","19811121",",,0","19811130","+,,0","19811130","+,,0","2","","19811129",",,0","19811118","+,,0","-2.8",",0,21,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,29,","27.2",",0,18,+","219.3","0","141.1",",0","37.9",",,,0","49.5",",X","","","","","","","0",",,,0","13.73",",0","21.31",",,,0","6.15",",,,0","9426",",X","180",",X","","","","","180",",X","10.3",",X","","","","","21.6",",X"
"USW00013957","1981-12","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1251.1","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","5",",0","0",",0","6","","","","19811219",",,0","19811231","+,,0","19811220",",,0","","","19811213",",,0","19811222",",,0","-7.2",",0,19,","0",",,0,31,+","0",",T,0,20,","9.9",",,0,13,","26.1",",0,22,","531.7","0","312.4",",0","15.0",",,,0","61.5",",X","","","","","","","0",",T,,0","8.25",",0","14.53",",,,0","1.98",",,,0","11538",",X","220",",X","","","","","225",",X","11.6",",X","","","","","18.0",",X"
"USW00013957","1982-01","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","6.6","0","6.6",",0","10",",0","8",",0","1",",0","2",",0","1",",0","0",",0","15",",0","2",",0","7",",0","0",",0","14","","5","","19820114","+,,0","19820114",",,0","19820113",",,0","4","","19820130",",,0","19820119",",,0","-15.0",",0,14,+","152",",,0,14,","142",",,0,13,","25.9",",,0,30,","26.7",",0,19,","863.7","0","332.0",",0","91.2",",,,0","56.9",",X","","","","","","","142",",,,0","7.84",",0","14.22",",,,0","1.46",",,,0","10896",",X","170",",X","","","","","180",",X","12.5",",X","","","","","20.0",",X"
"USW00013957","1982-02","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","6.6","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","7",",0","0",",0","15","","3","","19820206",",,0","19820228","+,,0","19820226",",,0","2","","19820226",",,0","19820222",",,0","-6.1",",0,06,","0",",,0,28,+","0",",T,0,26,","24.4",",,0,26,","29.4",",0,22,","1165.6","0","301.9",",0","81.1",",,,0","38.9",",X","","","","","","","0",",T,,0","7.55",",0","12.94",",,,0","2.17",",,,0","7260",",X","260",",X","","","","","45",",X","8.9",",X","","","","","13.9",",X"
"USW00013957","1982-03","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","59.8","0","53.2",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","13","","2","","19820307",",,0","19820331","+,,0","19820327",",,0","2","","19820321",",,0","19820320","+,,0","-2.2",",0,07,","0",",,0,31,+","0",",T,0,27,","35.6",",,0,21,","30.6",",0,20,+","1279.8","0","114.2",",0","65.8",",,,0","48.4",",X","","","","","","","0",",T,,0","16.36",",0","21.72",",,,0","11.01",",,,0","10740",",X","220",",X","","","","","360",",X","10.3",",X","","","","","18.0",",X"
"USW00013957","1982-04","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","102.8","0","43.0",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","16","","4","","19820411",",,0","19820430","+,,0","19820430","+,,0","10","","19820420",",,0","19820405",",,0","1.7",",0,11,","0",",,0,30,+","0",",,0,30,+","24.4",",,0,20,","31.1",",0,05,","1351.4","0","71.6",",0","69.2",",,,0","36.3",",X","","","","","","","0",",,,0","17.38",",0","22.74",",,,0","12.02",",,,0","8448",",X","320",",X","","","","","180",",X","11.6",",X","","","","","16.4",",X"
"USW00013957","1982-05","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","265.9","0","163.1",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","15","","","","19820508",",,0","19820531","+,,0","19820531","+,,0","7","","19820513",",,0","19820529",",,0","8.3",",0,08,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,13,","33.9",",0,29,","1353.9","0","2.5",",0","59.1",",,,0","48.6",",X","","","","","","","0",",,,0","23.51",",0","29.23",",,,0","17.80",",,,0","12468",",X","250",",X","","","","","180",",X","10.3",",X","","","","","17.5",",X"
"USW00013957","1982-06","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","491.9","0","226.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","10","","1","","19820602",",,0","19820630","+,,0","19820630","+,,0","8","","19820621",",,0","19820614","+,,0","15.6",",0,02,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,21,","33.9",",0,14,+","1353.9","0","0.0",",0","46.8",",,,0","64.4",",X","","","","","","","0",",,,0","25.87",",0","31.56",",,,0","20.18",",,,0","16524",",X","310",",X","","","","","225",",X","13.9",",X","","","","","23.1",",X"
"USW00013957","1982-07","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","805.5","0","313.6",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","6","","","","19820701",",,0","19820731","+,,0","19820731","+,,0","10","","19820728",",,0","19820722","+,,0","20.6",",0,01,","0",",,0,31,+","0",",,0,31,+","87.4",",,0,28,","36.7",",0,22,+","0.0","0","0.0",",0","108.1",",,,0","73.9",",X","","","","","","","0",",,,0","28.45",",0","34.42",",,,0","22.48",",,,0","19296",",X","290",",X","","","","","","","20.6",",X","","","","","",""
"USW00013957","1982-08","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1119.0","0","313.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","9","","","","19820811",",,0","19820831","+,,0","19820831","+,,0","7","","19820809",",,0","19820827",",,0","20.6",",0,11,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,09,","37.2",",0,27,","0.0","0","0.0",",0","56.1",",,,0","85.0",",X","","","","","","","0",",,,0","28.45",",0","34.23",",,,0","22.67",",,,0","21072",",X","130",",X","","","","","","","14.3",",X","","","","","",""
"USW00013957","1982-09","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1300.5","0","181.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","9","","","","19820923",",,0","19820930","+,,0","19820930","+,,0","5","","19820919",",,0","19820912",",,0","7.2",",0,23,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,19,","36.7",",0,12,","5.6","0","5.6",",0","28.2",",,,0","79.9",",X","","","","","","","0",",,,0","24.20",",0","31.00",",,,0","17.40",",,,0","17778",",X","350",",X","","","","","360",",X","8.9",",X","","","","","13.4",",X"
"USW00013957","1982-10","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1362.9","0","62.4",",0","11",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","17","","3","","19821026",",,0","19821031","+,,0","19821031","+,,0","6","","19821028",",,0","19821005",",,0","2.8",",0,26,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,28,","33.3",",0,05,","75.6","0","70.0",",0","131.8",",,,0","57.7",",X","","","","","","","0",",,,0","18.09",",0","23.91",",,,0","12.26",",,,0","12216",",X","330",",X","","","","","315",",X","13.0",",X","","","","","16.4",",X"
"USW00013957","1982-11","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1375.5","0","12.6",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","15","","4","","19821125","+,,0","19821130","+,,0","19821130","+,,0","3","","19821102",",,0","19821101",",,0","0.6",",0,25,+","0",",,0,30,+","0",",,0,30,+","40.9",",,0,02,","28.3",",0,01,","249.0","0","173.4",",0","145.5",",,,0","47.6",",X","","","","","","","0",",,,0","12.97",",0","17.90",",,,0","8.04",",,,0","9060",",X","350",",X","","","","","360",",X","14.3",",X","","","","","21.1",",X"
"USW00013957","1982-12","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1392.4","0","16.9",",0","13",",0","12",",0","4",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8",",0","0",",0","10","","1","","19821213",",,0","19821231","+,,0","19821231",",,0","6","","19821214",",,0","19821224",",,0","-6.7",",0,13,","0",",,0,31,+","0",",T,0,31,","71.9",",,0,14,","26.7",",0,24,","504.6","0","255.6",",0","254.0",",,,0","55.3",",X","","","","","","","0",",T,,0","10.63",",0","15.77",",,,0","5.50",",,,0","10338",",X","180",",X","","","","","225",",X","13.0",",X","","","","","22.6",",X"
"USW00013957","1983-01","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","22","","6","","19830104",",,0","19830131","+,,0","19830122","+,,0","2","","19830131",",,0","19830113",",,0","-5.0",",0,04,","0",",,0,31,+","0",",T,0,22,+","40.6",",,0,31,","22.8",",0,13,","856.1","0","351.5",",0","62.2",",,,0","43.1",",X","","","","","","","0",",T,,0","7.00",",0","12.29",",,,0","1.70",",,,0","8244",",X","130",",X","","","","","135",",X","10.3",",X","","","","","17.5",",X"
"USW00013957","1983-02","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","13","","2","","19830203",",,0","19830228","+,,0","19830205","+,,0","3","","19830205",",,0","19830224","+,,0","-1.7",",0,03,","0",",,0,28,+","0",",T,0,05,+","74.9",",,0,05,","23.9",",0,24,+","1109.0","0","252.9",",0","217.6",",,,0","46.4",",X","","","","","","","0",",T,,0","9.30",",0","14.75",",,,0","3.85",",,,0","8700",",X","130",",X","","","","","135",",X","14.3",",X","","","","","17.5",",X"
"USW00013957","1983-03","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","3.3","0","3.3",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","13","","","","19830312",",,0","19830331","+,,0","19830331","+,,0","3","","19830304",",,0","19830302",",,0","-1.1",",0,12,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,04,","29.4",",0,02,","1285.4","0","176.4",",0","93.4",",,,0","66.6",",X","","","","","","","0",",,,0","12.75",",0","19.80",",,,0","5.69",",,,0","14850",",X","140",",X","","","","","270",",X","10.7",",X","","","","","32.4",",X"
"USW00013957","1983-04","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","21.4","0","18.1",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","10","","","","19830416","+,,0","19830430","+,,0","19830430","+,,0","4","","19830422",",,0","19830411",",,0","1.7",",0,16,+","0",",,0,30,+","0",",,0,30,+","17.8",",,0,22,","28.9",",0,11,","1392.4","0","107.0",",0","37.4",",,,0","52.7",",X","","","","","","","0",",,,0","15.37",",0","21.49",",,,0","9.26",",,,0","12294",",X","270",",X","","","","","270",",X","14.3",",X","","","","","22.1",",X"
"USW00013957","1983-05","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","114.9","0","93.5",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","11","","1","","19830504",",,0","19830531","+,,0","19830531","+,,0","11","","19830521",",,0","19830528",",,0","7.2",",0,04,","0",",,0,31,+","0",",,0,31,+","55.6",",,0,21,","31.7",",0,28,","1400.5","0","8.1",",0","208.9",",,,0","46.7",",X","","","","","","","0",",,,0","21.09",",0","26.89",",,,0","15.28",",,,0","11988",",X","170",",X","","","","","315",",X","10.3",",X","","","","","17.5",",X"
"USW00013957","1983-06","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","322.1","0","207.2",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","8","","1","","19830601",",,0","19830630","+,,0","19830630","+,,0","8","","19830605",",,0","19830630",",,0","12.8",",0,01,","0",",,0,30,+","0",",,0,30,+","102.1",",,0,05,","34.4",",0,30,","1400.5","0","0.0",",0","167.6",",,,0","68.1",",X","","","","","","","0",",,,0","25.24",",0","30.17",",,,0","20.31",",,,0","17502",",X","310",",X","","","","","360",",X","12.5",",X","","","","","25.2",",X"
"USW00013957","1983-07","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","618.5","0","296.4",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","6","","","","19830708",",,0","19830731","+,,0","19830731","+,,0","5","","19830705",",,0","19830731",",,0","18.3",",0,08,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,05,","35.6",",0,31,","0.0","0","0.0",",0","29.9",",,,0","69.0",",X","","","","","","","0",",,,0","27.90",",0","32.86",",,,0","22.93",",,,0","18000",",X","330",",X","","","","","315",",X","9.8",",X","","","","","14.4",",X"
"USW00013957","1983-08","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","945.4","0","326.9",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","9","","1","","19830805",",,0","19830831","+,,0","19830831","+,,0","9","","19830805",",,0","19830824",",,0","20.6",",0,05,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,05,","37.2",",0,24,","0.0","0","0.0",",0","42.4",",,,0","84.0",",X","","","","","","","0",",,,0","28.88",",0","34.89",",,,0","22.87",",,,0","20826",",X","60",",X","","","","","45",",X","11.2",",X","","","","","17.0",",X"
"USW00013957","1983-09","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1131.9","0","186.5",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","10","","1","","19830922",",,0","19830930","+,,0","19830930","+,,0","7","","19830906",",,0","19830906",",,0","6.1",",0,22,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,06,","35.6",",0,06,","8.9","0","8.9",",0","79.3",",,,0","81.3",",X","","","","","","","0",",,,0","24.25",",0","30.92",",,,0","17.58",",,,0","18048",",X","230",",X","","","","","270",",X","13.0",",X","","","","","20.0",",X"
"USW00013957","1983-10","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1199.8","0","67.9",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","16","","5","","19831027",",,0","19831031","+,,0","19831031","+,,0","3","","19831012",",,0","19831004",",,0","4.4",",0,27,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,12,","31.7",",0,04,","48.6","0","39.7",",0","20.2",",,,0","60.3",",X","","","","","","","0",",,,0","19.24",",0","26.15",",,,0","12.33",",,,0","12780",",X","300",",X","","","","","315",",X","9.4",",X","","","","","14.9",",X"
"USW00013957","1983-11","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1220.6","0","20.8",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","16","","3","","19831129",",,0","19831130","+,,0","19831130","+,,0","4","","19831106",",,0","19831114",",,0","-5.0",",0,29,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,06,","29.4",",0,14,","221.9","0","173.3",",0","124.6",",,,0","60.7",",X","","","","","","","0",",,,0","13.25",",0","19.32",",,,0","7.17",",,,0","11478",",X","240",",X","","","","","270",",X","14.8",",X","","","","","39.1",",X"
"USW00013957","1983-12","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","","","1220.6","0","0.0",",0","10",",0","7",",0","3",",0","1",",0","1",",0","0",",0","20",",0","8",",0","1",",0","0",",0","13","","2","","19831225",",,0","19831217",",,0","19831216",",,0","6","","19831210",",,0","19831209",",,0","-14.4",",0,25,","51",",,0,17,","137",",,0,16,","64.0",",,0,10,","22.2",",0,09,","696.4","0","474.5",",0","182.4",",,,0","43.6",",X","","","","","","","137",",,,0","3.03",",0","7.50",",,,0","-1.45",",,,0","8178",",X","320",",X","","","","","360",",X","10.3",",X","","","","","14.9",",X"
"USW00013957","1984-01","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","3.1",",X","0.0","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","3",",0","0",",0","14","","3","","19840121",",,0","19840131","+,,0","19840118","+,,0","","","19840109",",,0","19840129",",,0","-8.9",",0,21,","0",",,0,31,+","0",",T,0,18,+","15.2",",,0,09,","22.8",",0,29,","1116.0","0","419.6",",0","53.3",",,,0","","","","","","","","","0",",T,,0","4.80",",0","10.95",",,,0","-1.36",",,,0","10728",",X","360",",X","","","","","360",",X","10.7",",X","","","","","18.5",",X"
"USW00013957","1984-02","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","4.2",",X","2.5","0","2.5",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","6","","3","","19840206",",,0","19840229","+,,0","19840227",",,0","4","","19840212",",,0","19840211",",,0","-6.7",",0,06,","0",",,0,29,+","0",",T,0,27,","75.4",",,0,12,","25.6",",0,11,","1354.2","0","238.2",",0","143.7",",,,0","","","","","","","","","0",",T,,0","10.21",",0","17.29",",,,0","3.12",",,,0","12937",",X","330",",X","","","","","315",",X","13.4",",X","","","","","18.5",",X"
"USW00013957","1984-03","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","4.6",",X","22.9","0","20.4",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","9","","2","","19840301",",,0","19840331","+,,0","19840331","+,,0","3","","19840304",",,0","19840318","+,,0","-3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","51.8",",,0,04,","27.2",",0,18,+","1495.5","0","141.3",",0","91.1",",,,0","","","","","","","","","0",",,,0","14.43",",0","20.59",",,,0","8.27",",,,0","12190",",X","300",",X","","","","","315",",X","13.0",",X","","","","","21.1",",X"
"USW00013957","1984-04","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","4.5",",X","67.7","0","44.8",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","8","","2","","19840406",",,0","19840430","+,,0","19840430","+,,0","5","","19840410",",,0","19840429","+,,0","3.9",",0,06,","0",",,0,30,+","0",",,0,30,+","35.8",",,0,10,","30.6",",0,29,+","1542.2","0","46.7",",0","64.2",",,,0","","","","","","","","","0",",,,0","18.27",",0","24.91",",,,0","11.63",",,,0","13752",",X","320",",X","","","","","315",",X","14.8",",X","","","","","28.3",",X"
"USW00013957","1984-05","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","3.7",",X","196.0","0","128.3",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","11","","","","19840531","+,,0","19840531","+,,0","19840531","+,,0","6","","19840507",",,0","19840506",",,0","8.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","88.6",",,0,07,","33.3",",0,06,","1549.2","0","7.0",",0","148.8",",,,0","","","","","","","","","0",",,,0","22.25",",0","28.58",",,,0","15.91",",,,0","16863",",X","330",",X","","","","","225",",X","13.0",",X","","","","","17.0",",X"
"USW00013957","1984-06","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","","","","","","","","","3.0",",X","434.5","0","238.5",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","4","","","","19840602",",,0","19840630","+,,0","19840630","+,,0","8","","19840606",",,0","19840624","+,,0","11.7",",0,02,","0",",,0,30,+","0",",,0,30,+","36.6",",,0,06,","35.6",",0,24,+","1549.2","0","0.0",",0","90.5",",,,0","","","","","","","","","0",",,,0","26.28",",0","32.21",",,,0","20.35",",,,0","18107",",X","350",",X","","","","","45",",X","13.0",",X","","","","","20.0",",X"
