STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,HX04,HX04_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,LX04,LX04_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MX04,MX04_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00257830,1985-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",201.8,0,133.8,",0",11,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",18,",0",,,19850701,",,0",19850731,"+,,0",19850731,"+,,0",,,19850731,",,0",19850712,"+,,0",8.9,",0,01,",0,",,0,31,+",0,",,0,31,+",33,",,0,31,",40,",0,12,+",,,2.2,0,25,",,,0,3,1",28.3,",,,0,3,3",25,",,,0,5,1",26.1,",,,0,6,1",2.2,",0",42.8,",,,0,3,1",30.6,"1,,,0,3,3",34.4,",,,0,5,1",37.8,",,,0,6,1",18.3,",,,0,3,1",21.7,",,,0,3,3",19.4,",,,0,5,1",19.4,",,,0,6,1",24.4,",,,0,3,1",25,"1,,,0,3,3",23.9,",,,0,5,1",23.9,",,,0,6,1",21.7,",,,0,3,1",25.2,",,,0,3,3",22.4,",,,0,5,1",22.3,",,,0,6,1",,,35.7,",,,0,3,1",27.7,"1,,,0,3,3",30.3,",,,0,5,1",33.1,",,,0,6,1",,,72,",,,0",0,",,,0",22.58,",0",32.13,",,,0",13.03,",,,0",,
USC00257830,1985-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",274.8,0,73,"4,0",5,",0",2,",0",0,",0",0,",0",0,",0",0,"4,0",0,"4,0",0,",0",29,",0",11,",0",1,,19850824,",4,0",19850831,"+,,0",19850831,"+,,0",,,19850812,",,0",19850831,",,0",4.4,"4,0,24,",0,",,0,31,+",0,",,0,31,+",7.6,",,0,12,",38.9,",0,31,",,,16.9,0,23.3,",,,0,3,1",26.7,",,,0,3,3",23.3,",,,0,5,1",23.9,",,,0,6,1",14.7,",0",38.9,",,,0,3,1",28.9,",,,0,3,3",31.1,",,,0,5,1",34.4,",,,0,6,1",16.7,",,,0,3,1",22.2,",,,0,3,3",18.3,",,,0,5,1",18.3,",,,0,6,1",23.9,",,,0,3,1",23.9,",,,0,3,3",23.3,",,,0,5,1",22.8,",,,0,6,1",20,",,,0,3,1",23.6,",,,0,3,3",20.6,",,,0,5,1",20.4,",,,0,6,1",,,33.3,",,,0,3,1",25.5,",,,0,3,3",27.5,",,,0,5,1",30.1,",,,0,6,1",,,16.4,",,,0",0,",,,0",20.5,"4,0",30.18,",,,0",10.82,"4,,,0",,
USC00257830,1985-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",304.6,0,29.8,"3,0",12,",0",9,",0",0,",0",1,"1,0",1,",0",0,"3,0",7,"3,0",1,",0",20,",0",6,",0",,,19850930,",3,0",19850929,",1,0",19850929,",,0",,,19850902,",,0",19850901,",,0",-10.6,"3,0,30,",127,"1,,0,29,",127,",,0,29,",11.4,",,0,02,",38.3,",0,01,",,,168.6,0,24.4,",,,0,3,1",26.7,",,,0,3,3",23.9,",,,0,5,1",24.4,",,,0,6,1",151.7,",0",38.3,",,,0,3,1",27.8,",,,0,3,3",33.3,",,,0,5,1",33.3,",,,0,6,1",3.3,",,,0,3,1",8.3,",,,0,3,3",4.4,",,,0,5,1",3.9,",,,0,6,1",6.7,",,,0,3,1",11.1,",,,0,3,3",7.8,",,,0,5,1",7.2,",,,0,6,1",14,",,,0,3,1",19.2,",,,0,3,3",15.5,",,,0,5,1",14.7,",,,0,6,1",,,25.3,",,,0,3,1",21,",,,0,3,3",21.4,",,,0,5,1",22.8,",,,0,6,1",,,64.6,",,,0",127,",,,0",13.77,"3,0",22.4,",,,0",5.14,"3,,,0",,
USC00257830,1985-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",304.6,0,0,"1,0",2,",0",1,",0",0,",0",0,",0",0,",0",0,"1,0",23,"1,0",0,",0",10,",0",0,",0",,,19851001,",1,0",19851031,"+,,0",19851031,"+,,0",,,19851012,",,0",19851027,",,0",-9.4,"1,0,01,",0,",,0,31,+",0,",,0,31,+",7.9,",,0,12,",26.1,",0,27,",,,480.2,0,9.4,",,,0,3,1",12.2,",,,0,3,3",8.9,",,,0,5,1",8.9,"1,,,0,6,1",311.6,",0",18.9,",,,0,3,1",13.3,",,,0,3,3",13.9,",,,0,5,1",18.3,"1,,,0,6,1",3.3,",,,0,3,1",7.8,",,,0,3,3",4.4,",,,0,5,1",3.9,"1,,,0,6,1",6.7,",,,0,3,1",8.3,",,,0,3,3",6.7,",,,0,5,1",7.8,"1,,,0,6,1",6.4,",,,0,3,1",10.4,",,,0,3,3",7,",,,0,5,1",6.4,"1,,,0,6,1",,,15.7,",,,0,3,1",11.7,",,,0,3,3",11.7,",,,0,5,1",14,"1,,,0,6,1",,,8.7,",,,0",0,",,,0",7.93,"1,0",17.26,",,,0",-1.41,"1,,,0",,
USC00257830,1985-11,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",304.6,0,0,"4,0",4,",0",3,",0",0,",0",,,4,"1,0",4,"4,0",23,"4,0",17,",0",1,",0",0,",0",,,19851123,"+,4,0",,,19851115,"+,1,0",,,19851115,",,0",19851105,",,0",-22.2,"4,0,23,+",,,102,"1,,0,15,+",7.1,",,0,15,",22.2,",0,05,",,,1064.5,0,6.1,",,,0,3,1",10,"1,,,0,3,3",6.7,"2,,,0,5,1",6.1,",,,0,6,1",584.3,",0",15,",,,0,3,1",10.6,"1,,,0,3,3",10.6,"2,,,0,5,1",12.2,",,,0,6,1",0,",,,0,3,1",2.8,"1,,,0,3,3",-0.6,"2,,,0,5,1",0,",,,0,6,1",0.6,",,,0,3,1",2.8,"1,,,0,3,3",-0.6,"2,,,0,5,1",0,",,,0,6,1",2.3,",,,0,3,1",5.2,"1,,,0,3,3",2.9,"2,,,0,5,1",2.2,",,,0,6,1",,,5,",,,0,3,1",5.7,"1,,,0,3,3",4.6,"2,,,0,5,1",4.3,",,,0,6,1",,,15,",,,0",331,"1,,,0",-4.65,"4,0",1.91,",,,0",-11.21,"4,,,0",,
USC00257830,1985-12,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",304.6,0,0,"3,0",1,"1,0",0,"1,0",0,"1,0",,,2,",0",7,"3,0",28,"3,0",11,",0",0,",0",0,",0",,,19851212,",3,0",,,19851225,",,0",,,19851225,",1,0",19851204,",,0",-26.7,"3,0,12,",,,64,",,0,25,",2,"1,,0,25,",6.7,",0,04,",,,1766,0,0.6,",,,0,3,1",2.2,",,,0,3,3",0,",,,0,5,1",-0.6,",,,0,6,1",701.5,",0",0.6,",,,0,3,1",2.2,",,,0,3,3",0,",,,0,5,1",-0.6,",,,0,6,1",-0.6,",,,0,3,1",1.1,",,,0,3,3",-1.1,",,,0,5,1",-1.7,",,,0,6,1",-0.6,",,,0,3,1",1.1,",,,0,3,3",-1.1,",,,0,5,1",-1.7,",,,0,6,1",-0.2,",,,0,3,1",1.4,",,,0,3,3",-0.8,",,,0,5,1",-1.1,",,,0,6,1",,,-0.2,",,,0,3,1",1.4,",,,0,3,3",-0.8,",,,0,5,1",-1.1,",,,0,6,1",,,2,"1,,,0",89,",,,0",-6.61,"3,0",-0.17,",,,0",-13.05,"3,,,0",,
USC00257830,1986-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"4,0",0,",0",0,",0",0,",0",0,",0",0,",0",1,"4,0",27,"4,0",4,",0",0,",0",0,",0",,,19860108,",4,0",19860131,"+,,0",19860131,"+,,0",,,19860131,"+,,0",19860129,",,0",-17.8,"4,0,08,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",11.7,",0,29,",,,2308.7,0,1.1,"1,,,0,3,1",2.8,"1,,,0,3,3",1.7,"2,,,0,5,1",1.1,"3,,,0,6,1",542.7,",0",1.1,"1,,,0,3,1",2.8,"1,,,0,3,3",1.7,"2,,,0,5,1",1.1,"3,,,0,6,1",-0.6,"1,,,0,3,1",1.1,"1,,,0,3,3",-1.1,"2,,,0,5,1",-1.1,"3,,,0,6,1",-0.6,"1,,,0,3,1",1.1,"1,,,0,3,3",-1.1,"2,,,0,5,1",-1.1,"3,,,0,6,1",0.4,"1,,,0,3,1",1.7,"1,,,0,3,3",0.8,"2,,,0,5,1",0.4,"3,,,0,6,1",,,0.5,"1,,,0,3,1",1.7,"1,,,0,3,3",0.9,"2,,,0,5,1",0.4,"3,,,0,6,1",,,0,",,,0",0,",,,0",-1.71,"4,0",5.2,",,,0",-8.62,"4,,,0",,
USC00257830,1986-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"5,0",2,",0",2,",0",0,",0",,,3,",0",6,"5,0",20,"5,0",8,"1,0",1,"1,0",0,"1,0",,,19860210,",5,0",,,19860206,",,0",,,19860205,",,0",19860226,",1,0",-26.7,"5,0,10,",,,140,",,0,06,",6.4,",,0,05,",22.2,"1,0,26,",,,2769.7,0,2.8,"1,,,0,3,1",5,",,,0,3,3",2.2,",,,0,5,1",2.2,",,,0,6,1",461,"1,0",11.7,"1,,,0,3,1",6.1,",,,0,3,3",7.2,",,,0,5,1",9.4,",,,0,6,1",0.6,"1,,,0,3,1",1.7,",,,0,3,3",0.6,",,,0,5,1",0,",,,0,6,1",0.6,"1,,,0,3,1",1.7,",,,0,3,3",0.6,",,,0,5,1",0.6,",,,0,6,1",1.2,"1,,,0,3,1",2.3,",,,0,3,3",1.1,",,,0,5,1",0.9,",,,0,6,1",,,2.9,"1,,,0,3,1",2.6,",,,0,3,3",1.7,",,,0,5,1",2,",,,0,6,1",,,9.4,",,,0",229,",,,0",-1.47,"5,0",6.51,"1,,,0",-9.44,"5,,,0",,
USC00257830,1986-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"3,0",5,",0",3,",0",0,",0",,,,,0,"3,0",20,"3,0",0,",0",5,",0",0,",0",,,19860320,",3,0",,,,,,,19860318,",,0",19860331,",,0",-10,"3,0,20,",,,,,5.8,",,0,18,",26.7,",0,31,",,,3119.1,0,8.9,",,,0,3,1",11.1,"1,,,0,3,3",8.9,"1,,,0,5,1",8.3,",,,0,6,1",349.4,",0",20.6,",,,0,3,1",13.9,"1,,,0,3,3",15,"1,,,0,5,1",16.7,",,,0,6,1",2.2,",,,0,3,1",4.4,"1,,,0,3,3",2.2,"1,,,0,5,1",2.2,",,,0,6,1",3.9,",,,0,3,1",5,"1,,,0,3,3",2.8,"1,,,0,5,1",2.2,",,,0,6,1",4.1,",,,0,3,1",6.6,"1,,,0,3,3",4.3,"1,,,0,5,1",4.1,",,,0,6,1",,,12,",,,0,3,1",8.2,"1,,,0,3,3",8.7,"1,,,0,5,1",9.4,",,,0,6,1",,,13.4,",,,0",,,6.12,"3,0",14.93,",,,0",-2.69,"3,,,0",,
USC00257830,1986-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"4,0",8,",0",5,",0",0,",0",1,",0",0,"1,0",0,"2,0",15,"2,0",0,"2,0",4,"2,0",0,"2,0",,,19860415,",2,0",19860418,",,0",19860430,"+,1,0",,,19860403,",,0",19860423,",2,0",-8.9,"2,0,15,",51,",,0,18,",0,"1,,0,30,+",24.1,",,0,03,",26.7,"2,0,23,",,,3394.4,0,11.7,"1,,,0,3,1",13.9,"1,,,0,3,3",12.2,",,,0,5,1",12.2,",,,0,6,1",275.3,"2,0",25,"1,,,0,3,1",15,"2,,,0,3,3",17.8,",,,0,5,1",19.4,",,,0,6,1",2.8,"1,,,0,3,1",6.1,"1,,,0,3,3",3.9,",,,0,5,1",2.8,",,,0,6,1",7.2,"1,,,0,3,1",6.7,"2,,,0,3,3",5,",,,0,5,1",3.3,",,,0,6,1",6.6,"1,,,0,3,1",9.1,"1,,,0,3,3",7.1,",,,0,5,1",6.4,",,,0,6,1",,,15.8,"1,,,0,3,1",11.5,"2,,,0,3,3",11.9,",,,0,5,1",12.3,",,,0,6,1",,,51.7,",,,0",0,"1,,,0",7.52,"4,0",15.6,"2,,,0",-0.56,"2,,,0",,
USC00257830,1986-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"1,0",11,",0",6,",0",1,",0",0,",0",0,",0",0,"1,0",7,"1,0",0,",0",12,",0",0,",0",,,19860510,"+,1,0",19860531,"+,,0",19860531,"+,,0",,,19860517,",,0",19860505,",,0",-2.2,"1,0,10,+",0,",,0,31,+",0,",,0,31,+",26.2,",,0,17,",28.9,",0,05,",,,3607.4,0,16.7,",,,0,3,1",18.3,"1,,,0,3,3",16.7,",,,0,5,1",16.1,",,,0,6,1",213,",0",28.9,",,,0,3,1",20.6,",,,0,3,3",22.2,",,,0,5,1",23.9,",,,0,6,1",7.2,",,,0,3,1",12.8,"1,,,0,3,3",10,",,,0,5,1",8.3,",,,0,6,1",13.9,",,,0,3,1",14.4,",,,0,3,3",12.8,",,,0,5,1",12.2,",,,0,6,1",11.9,",,,0,3,1",15.7,"1,,,0,3,3",13.1,",,,0,5,1",12.3,",,,0,6,1",,,24.1,",,,0,3,1",18.1,",,,0,3,3",18.8,",,,0,5,1",19.9,",,,0,6,1",,,60.2,",,,0",0,",,,0",11.26,"1,0",19.66,",,,0",2.85,"1,,,0",,
USC00257830,1986-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",49.7,0,49.7,",0",6,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",5,",0",,,19860611,",,0",19860630,"+,,0",19860630,"+,,0",,,19860610,",,0",19860629,",,0",4.4,",0,11,",0,",,0,30,+",0,",,0,30,+",72.4,",,0,10,",35,",0,29,",,,3636.3,0,23.9,",,,0,3,1",25.6,",,,0,3,3",23.3,",,,0,5,1",23.3,",,,0,6,1",28.9,",0",37.2,",,,0,3,1",28.9,",,,0,3,3",29.4,",,,0,5,1",31.1,",,,0,6,1",12.8,",,,0,3,1",16.7,",,,0,3,3",13.9,",,,0,5,1",13.3,",,,0,6,1",16.7,",,,0,3,1",18.3,",,,0,3,3",16.1,",,,0,5,1",16.1,",,,0,6,1",19.3,",,,0,3,1",22.1,",,,0,3,3",19.2,",,,0,5,1",19.3,",,,0,6,1",,,31.1,",,,0,3,1",24.9,",,,0,3,3",24.9,",,,0,5,1",26.7,",,,0,6,1",,,138.4,",,,0",0,",,,0",19.03,",0",27.52,",,,0",10.53,",,,0",,
USC00257830,1986-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",169.7,0,120,",0",4,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",16,",0",,,19860721,"+,,0",19860731,"+,,0",19860731,"+,,0",,,19860710,",,0",19860730,",,0",9.4,",0,21,+",0,",,0,31,+",0,",,0,31,+",19.1,",,0,10,",38.3,",0,30,",,,0.6,0,23.3,",,,0,3,1",26.7,",,,0,3,3",23.9,",,,0,5,1",24.4,",,,0,6,1",0.6,",0",38.9,",,,0,3,1",31.7,",,,0,3,3",31.1,",,,0,5,1",32.8,",,,0,6,1",18.3,",,,0,3,1",23.3,",,,0,3,3",20,",,,0,5,1",19.4,",,,0,6,1",28.9,",,,0,3,1",25.6,",,,0,3,3",25.6,",,,0,5,1",25.6,",,,0,6,1",21.6,",,,0,3,1",25,",,,0,3,3",22.2,",,,0,5,1",22.1,",,,0,6,1",,,34.5,",,,0,3,1",27.7,",,,0,3,3",28.9,",,,0,5,1",29.9,",,,0,6,1",,,48.6,",,,0",0,",,,0",22.19,",0",31.78,",,,0",12.59,",,,0",,
USC00257830,1986-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",238.3,0,68.6,"1,0",6,",0",3,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",31,",0",10,",0",,,19860828,",1,0",19860831,"+,,0",19860831,"+,,0",,,19860801,",,0",19860817,",,0",7.2,"1,0,28,",0,",,0,31,+",0,",,0,31,+",23.1,",,0,01,",36.1,",0,17,",,,6.7,0,24.4,",,,0,3,1",26.1,",,,0,3,3",23.9,",,,0,5,1",25,",,,0,6,1",6.1,",0",35,",,,0,3,1",28.9,"1,,,0,3,3",30,",,,0,5,1",31.7,",,,0,6,1",18.3,",,,0,3,1",20.6,",,,0,3,3",18.9,",,,0,5,1",20,",,,0,6,1",27.2,",,,0,3,1",23.9,"1,,,0,3,3",24.4,",,,0,5,1",25.6,",,,0,6,1",20.5,",,,0,3,1",23.8,",,,0,3,3",21.1,",,,0,5,1",21,",,,0,6,1",,,32.1,",,,0,3,1",25.8,"1,,,0,3,3",27.3,",,,0,5,1",28.7,",,,0,6,1",,,44.3,",,,0",0,",,,0",20.38,"1,0",30.3,",,,0",10.46,"1,,,0",,
USC00257830,1986-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",240,0,1.7,"3,0",10,",0",1,",0",0,",0",0,",0",0,",0",0,"3,0",2,"3,0",0,",0",22,",0",0,",0",,,19860927,",3,0",19860930,"+,,0",19860930,"+,,0",,,19860901,",,0",19860910,",,0",-1.7,"3,0,27,",0,",,0,30,+",0,",,0,30,+",22.9,",,0,01,",30,",0,10,",,,109.7,0,20,",,,0,3,1",22.2,",,,0,3,3",20.6,",,,0,5,1",19.4,",,,0,6,1",103,",0",30.6,",,,0,3,1",25,",,,0,3,3",27.2,",,,0,5,1",27.2,",,,0,6,1",11.1,",,,0,3,1",16.7,",,,0,3,3",12.8,",,,0,5,1",12.2,",,,0,6,1",17.8,",,,0,3,1",17.8,",,,0,3,3",16.7,",,,0,5,1",17.2,",,,0,6,1",16.1,",,,0,3,1",19.5,",,,0,3,3",16.7,",,,0,5,1",16.1,",,,0,6,1",,,24.6,",,,0,3,1",21,",,,0,3,3",21.6,",,,0,5,1",22.6,",,,0,6,1",,,31.7,",,,0",0,",,,0",14.55,"3,0",23.15,",,,0",5.95,"3,,,0",,
USC00257830,1986-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",240,0,0,"2,0",9,",0",6,",0",0,",0",0,"2,0",1,",0",0,"2,0",14,"2,0",1,",0",10,",0",0,",0",,,19861013,",2,0",19861031,"+,2,0",19861011,",,0",,,19861001,",,0",19861028,",,0",-8.9,"2,0,13,",0,"2,,0,31,+",25,",,0,11,",13.5,",,0,01,",23.9,",0,28,",,,394,0,,,,,,,,,284.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,",,,0",25,",,,0",8.53,"2,0",16.95,",,,0",0.1,"2,,,0",,
USC00257830,1986-11,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",240,0,0,"3,0",2,",0",2,",0",0,",0",,,2,",0",3,"3,0",27,"3,0",3,",0",1,",0",0,",0",,,19861113,",3,0",,,19861102,"+,,0",,,19861101,",,0",19861122,",,0",-22.2,"3,0,13,",,,25,",,0,02,+",3.3,",,0,01,",22.8,",0,22,",,,861.2,0,5.6,",,,0,3,1",8.9,"1,,,0,3,3",6.7,"1,,,0,5,1",5.6,",,,0,6,1",467.2,",0",11.7,",,,0,3,1",12.2,"1,,,0,3,3",10,"1,,,0,5,1",9.4,",,,0,6,1",1.1,",,,0,3,1",3.9,"1,,,0,3,3",1.1,"1,,,0,5,1",1.1,",,,0,6,1",1.7,",,,0,3,1",3.9,"1,,,0,3,3",1.7,"1,,,0,5,1",1.1,",,,0,6,1",2.7,",,,0,3,1",5.7,"1,,,0,3,3",3.3,"1,,,0,5,1",2.7,",,,0,6,1",,,6,",,,0,3,1",6.3,"1,,,0,3,3",4.8,"1,,,0,5,1",4.4,",,,0,6,1",,,5.8,",,,0",50,",,,0",1.03,"3,0",9.99,",,,0",-7.94,"3,,,0",,
USC00257830,1986-12,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",240,0,0,"1,0",2,",0",1,",0",0,",0",0,"3,0",2,",0",3,"1,0",30,"1,0",6,",0",0,",0",0,",0",,,19861210,",1,0",19861231,"+,3,0",19861207,",,0",,,19861207,",,0",19861206,",,0",-22.2,"1,0,10,",0,"3,,0,31,+",76,",,0,07,",2.5,",,0,07,",13.3,",0,06,",,,1482.9,0,2.2,",,,0,3,1",4.4,",,,0,3,3",2.2,",,,0,5,1",2.2,"1,,,0,6,1",621.7,",0",5,",,,0,3,1",4.4,",,,0,3,3",2.2,",,,0,5,1",2.8,"1,,,0,6,1",-2.2,",,,0,3,1",1.1,",,,0,3,3",-3.9,",,,0,5,1",-3.3,"1,,,0,6,1",-1.1,",,,0,3,1",1.1,",,,0,3,3",-1.7,",,,0,5,1",-1.1,"1,,,0,6,1",0.8,",,,0,3,1",3,",,,0,3,3",0,",,,0,5,1",0,"1,,,0,6,1",,,1.5,",,,0,3,1",3,",,,0,3,3",0.7,",,,0,5,1",0.7,"1,,,0,6,1",,,3.5,",,,0",101,",,,0",-2.39,"1,0",5.93,",,,0",-10.71,"1,,,0",,
USC00257830,1987-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"5,0",1,",0",0,",0",0,",0",2,",0",0,",0",2,"5,0",26,"5,0",6,",0",0,",0",0,",0",,,19870116,",5,0",19870108,"+,,0",19870108,",,0",,,19870108,",,0",19870113,",,0",-22.2,"5,0,16,",25,",,0,08,+",13,",,0,08,",1.3,",,0,08,",20.6,",0,13,",,,2014.7,0,0.6,"3,,,0,3,1",1.1,",,,0,3,3",-0.6,"1,,,0,5,1",-1.1,"2,,,0,6,1",531.8,",0",0.6,"3,,,0,3,1",1.7,",,,0,3,3",0,"1,,,0,5,1",0,"2,,,0,6,1",-3.9,"3,,,0,3,1",-1.7,",,,0,3,3",-5.6,"1,,,0,5,1",-4.4,"2,,,0,6,1",-2.2,"3,,,0,3,1",-1.1,",,,0,3,3",-3.9,"1,,,0,5,1",-3.3,"2,,,0,6,1",-1.6,"3,,,0,3,1",0,",,,0,3,3",-2.7,"1,,,0,5,1",-2.6,"2,,,0,6,1",,,-0.4,"3,,,0,3,1",0.5,",,,0,3,3",-1.4,"1,,,0,5,1",-1,"2,,,0,6,1",,,1.3,",,,0",13,",,,0",-2.21,"5,0",6.2,",,,0",-10.63,"5,,,0",,
USC00257830,1987-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"3,0",5,",0",2,",0",0,",0",,,2,",0",0,"3,0",25,"3,0",3,",0",1,",0",0,",0",,,19870222,",3,0",,,19870227,",,0",,,19870227,",,0",19870208,",,0",-12.2,"3,0,22,",,,203,",,0,27,",16.3,",,0,27,",21.7,",0,08,",,,2467.1,0,1.7,"1,,,0,3,1",1.7,",,,0,3,3",1.7,",,,0,5,1",1.7,"1,,,0,6,1",452.4,",0",6.7,",,,0,3,1",2.2,",,,0,3,3",2.2,",,,0,5,1",2.2,"2,,,0,6,1",0.6,"1,,,0,3,1",1.1,",,,0,3,3",-0.6,",,,0,5,1",-0.6,"1,,,0,6,1",0.6,",,,0,3,1",1.1,",,,0,3,3",-0.6,",,,0,5,1",0,"2,,,0,6,1",1.5,"1,,,0,3,1",1.7,",,,0,3,3",0.6,",,,0,5,1",0.7,"1,,,0,6,1",,,2.1,",,,0,3,1",1.9,",,,0,3,3",0.7,",,,0,5,1",1.2,"2,,,0,6,1",,,34.4,",,,0",356,",,,0",0.46,"3,0",9.08,",,,0",-8.16,"3,,,0",,
USC00257830,1987-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"5,0",10,",0",5,",0",0,",0",,,,,1,"5,0",25,"5,0",7,",0",1,",0",0,",0",,,19870329,",5,0",,,,,,,19870318,"+,,0",19870314,",,0",-17.8,"5,0,29,",,,,,5.1,",,0,18,+",21.1,",0,14,",,,2969.3,0,3.3,"3,,,0,3,1",4.4,"2,,,0,3,3",2.8,",,,0,5,1",2.8,"1,,,0,6,1",502.2,",0",8.9,"4,,,0,3,1",5,"2,,,0,3,3",5,",,,0,5,1",6.1,",,,0,6,1",0,"3,,,0,3,1",0.6,"2,,,0,3,3",1.1,",,,0,5,1",0.6,"1,,,0,6,1",0.6,"4,,,0,3,1",1.1,"2,,,0,3,3",1.1,",,,0,5,1",0.6,",,,0,6,1",1.8,"3,,,0,3,1",2.9,"2,,,0,3,3",1.8,",,,0,5,1",1.6,"1,,,0,6,1",,,3.3,"4,,,0,3,1",3.2,"2,,,0,3,3",2.2,",,,0,5,1",2.5,",,,0,6,1",,,25.9,",,,0",,,-0.66,"5,0",6.63,",,,0",-7.94,"5,,,0",,
USC00257830,1987-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"1,0",2,",0",1,",0",0,",0",0,",0",0,",0",0,"1,0",18,"1,0",0,",0",14,",0",0,",0",,,19870403,",1,0",19870430,"+,,0",19870430,"+,,0",,,19870413,",,0",19870419,",,0",-10,"1,0,03,",0,",,0,30,+",0,",,0,30,+",6.9,",,0,13,",30,",0,19,",,,3247.8,0,13.9,",,,0,3,1",16.7,",,,0,3,3",13.3,",,,0,5,1",15,",,,0,6,1",278.5,",0",25.6,",,,0,3,1",19.4,",,,0,3,3",19.4,",,,0,5,1",21.7,",,,0,6,1",1.7,",,,0,3,1",3.3,",,,0,3,3",0.6,",,,0,5,1",1.1,",,,0,6,1",5,",,,0,3,1",3.3,",,,0,3,3",1.7,",,,0,5,1",1.1,",,,0,6,1",7.1,",,,0,3,1",9.4,",,,0,3,3",7,",,,0,5,1",7,",,,0,6,1",,,17.3,",,,0,3,1",12,",,,0,3,3",12.1,",,,0,5,1",13.6,",,,0,6,1",,,7.9,",,,0",0,",,,0",8.84,"1,0",19.26,",,,0",-1.58,"1,,,0",,
