"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00415410","1959-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","327.0","0","189.0",",0","10",",0","6",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","15",",0","","","19590602",",,0","","","","","","","19590603",",,0","19590611",",,0","8.9",",0,02,","","","","","73.7",",,0,03,","38.9",",0,11,","","","1731.8","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","200.0",",,,0","","","24.63",",0","31.83",",,,0","17.43",",,,0","",""
"USC00415410","1959-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","534.1","0","207.1",",0","6",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","16",",0","","","19590726","+,,0","","","","","","","19590712",",,0","19590704",",,0","15.0",",0,26,+","","","","","12.7",",,0,12,","36.7",",0,04,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","46.3",",,,0","","","25.01",",0","31.92",",,,0","18.11",",,,0","",""
"USC00415410","1959-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","775.5","0","241.4",",0","1",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","26",",0","","","19590831","+,,0","","","","","","","19590808",",,0","19590830",",,0","15.6",",0,31,+","","","","","8.4",",,0,08,","39.4",",0,30,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","8.4",",,,0","","","26.12",",0","33.74",",,,0","18.50",",,,0","",""
"USC00415410","1959-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","928.0","0","152.5",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","18",",0","","","19590913",",,0","","","","","","","19590930",",,0","19590905",",,0","5.6",",0,13,","","","","","9.4",",,0,30,","36.7",",0,05,","","","12.2","0","","","","","12.2",",0","","","","","","","","","","","","","","","","","","","","","10.2",",,,0","","","23.01",",0","31.33",",,,0","14.69",",,,0","",""
"USC00415410","1959-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","945.3","0","17.3",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","22",",0","2",",0","","","19591027",",,0","","","","","","","19591003",",,0","19591022",",,0","1.1",",0,27,","","","","","22.4",",,0,03,","33.9",",0,22,","","","123.1","0","","","","","110.9",",0","","","","","","","","","","","","","","","","","","","","","44.8",",,,0","","","15.31",",0","22.97",",,,0","7.65",",,,0","",""
"USC00415410","1959-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","946.4","0","1.1","1,0","2",",0","0",",0","0",",0","","","","","0",",0","16",",0","0","1,0","6","1,0","0","1,0","","","19591117",",,0","","","","","","","19591103","+,,0","19591112",",1,0","-10.6",",0,17,","","","","","1.0",",,0,03,+","26.7","1,0,12,","","","415.0","0","","","","","291.9","1,0","","","","","","","","","","","","","","","","","","","","","2.0",",,,0","","","8.27","1,0","16.27","1,,,0","0.27",",,,0","",""
"USC00415410","1959-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","946.4","0","0.0",",0","5",",0","3",",0","1",",0","","","","","0",",0","16",",0","0",",0","0",",0","0",",0","","","19591206",",,0","","","","","","","19591215",",,0","19591207","+,,0","-5.0",",0,06,","","","","","31.0",",,0,15,","20.6",",0,07,+","","","763.8","0","","","","","348.8",",0","","","","","","","","","","","","","","","","","","","","","43.7",",,,0","","","7.08",",0","13.79",",,,0","0.37",",,,0","",""
"USC00415410","1960-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","","","","","0",",0","23",",0","4",",0","1",",0","0",",0","","","19600106",",,0","","","","","","","19600105",",,0","19600110",",,0","-13.3",",0,06,","","","","","15.2",",,0,05,","22.2",",0,10,","","","1203.0","0","","","","","439.2",",0","","","","","","","","","","","","","","","","","","","","","24.1",",,,0","","","4.16",",0","11.08",",,,0","-2.75",",,,0","",""
"USC00415410","1960-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","","","","","1",",0","25",",0","4",",0","2",",0","0",",0","","","19600225",",,0","","","","","","","19600224",",,0","19600208",",,0","-19.4",",0,25,","","","","","11.7",",,0,24,","24.4",",0,08,","","","1636.1","0","","","","","433.1",",0","","","","","","","","","","","","","","","","","","","","","23.6",",,,0","","","3.40",",0","10.86",",,,0","-4.06",",,,0","",""
"USC00415410","1960-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","2.8","0","2.8","1,0","4",",0","1",",0","0",",0","","","","","0","1,0","17","1,0","4","1,0","13","1,0","0","1,0","","","19600303",",1,0","","","","","","","19600324",",,0","19600328",",1,0","-11.7","1,0,03,","","","","","12.2",",,0,24,","28.9","1,0,28,","","","1944.4","0","","","","","308.3","1,0","","","","","","","","","","","","","","","","","","","","","14.1",",,,0","","","8.15","1,0","15.94","1,,,0","0.36","1,,,0","",""
"USC00415410","1960-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","30.4","0","27.6",",0","1",",0","1",",0","0",",0","","","","","0",",0","1",",0","0",",0","26",",0","1",",0","","","19600403",",,0","","","","","","","19600427",",,0","19600421",",,0","-0.6",",0,03,","","","","","4.6",",,0,27,","33.3",",0,21,","","","2012.8","0","","","","","68.4",",0","","","","","","","","","","","","","","","","","","","","","4.6",",,,0","","","16.97",",0","26.12",",,,0","7.83",",,,0","",""
"USC00415410","1960-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","133.7","0","103.3",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","16",",0","","","19600507","+,,0","","","","","","","19600530",",,0","19600514",",,0","2.8",",0,07,+","","","","","18.3",",,0,30,","37.8",",0,14,","","","2039.2","0","","","","","26.4",",0","","","","","","","","","","","","","","","","","","","","","33.2",",,,0","","","20.81",",0","30.48",",,,0","11.15",",,,0","",""
"USC00415410","1960-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","367.3","0","233.6",",0","9",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","21",",0","","","19600617","+,,0","","","","","","","19600612",",,0","19600622","+,,0","15.0",",0,17,+","","","","","36.8",",,0,12,","40.0",",0,22,+","","","2039.2","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","112.0",",,,0","","","26.12",",0","34.35",",,,0","17.89",",,,0","",""
"USC00415410","1960-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","585.1","0","217.8",",0","7",",0","6",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","","","19600731",",,0","","","","","","","19600705",",,0","19600728","+,,0","15.6",",0,31,","","","","","88.9",",,0,05,","37.8",",0,28,+","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","189.4",",,,0","","","25.36",",0","32.01",",,,0","18.71",",,,0","",""
"USC00415410","1960-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","818.0","0","232.9",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","22",",0","","","19600814","+,,0","","","","","","","19600821","+,,0","19600825",",,0","14.4",",0,14,+","","","","","0.0",",T,0,21,+","36.1",",0,25,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","","","25.85",",0","33.04",",,,0","18.65",",,,0","",""
"USC00415410","1960-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","958.6","0","140.6",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","15",",0","","","19600926",",,0","","","","","","","19600909",",,0","19600914",",,0","8.3",",0,26,","","","","","5.1",",,0,09,","36.1",",0,14,","","","1.7","0","","","","","1.7",",0","","","","","","","","","","","","","","","","","","","","","7.4",",,,0","","","22.97",",0","31.06",",,,0","14.87",",,,0","",""
"USC00415410","1960-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","992.5","0","33.9",",0","1",",0","1",",0","1",",0","","","","","0",",0","1",",0","0",",0","26",",0","1",",0","","","19601031",",,0","","","","","","","19601015",",,0","19601009",",,0","0.0",",0,31,","","","","","30.5",",,0,15,","33.3",",0,09,","","","57.1","0","","","","","55.4",",0","","","","","","","","","","","","","","","","","","","","","30.5",",,,0","","","17.64",",0","25.26",",,,0","10.02",",,,0","",""
"USC00415410","1960-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","992.5","0","0.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","6",",0","0",",0","12",",0","0",",0","","","19601129","+,,0","","","","","","","19601130","+,,0","19601125",",,0","-4.4",",0,29,+","","","","","0.0",",,0,30,+","27.8",",0,25,","","","258.5","0","","","","","201.4",",0","","","","","","","","","","","","","","","","","","","","","0.0",",,,0","","","11.62",",0","19.41",",,,0","3.84",",,,0","",""
"USC00415410","1960-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","992.5","0","0.0","5,0","9",",0","5",",0","0",",0","","","","","0",",0","27",",0","0","5,0","0","5,0","0","5,0","","","19601222",",,0","","","","","","","19601209",",,0","19601219","+,5,0","-7.2",",0,22,","","","","","13.2",",,0,09,","19.4","5,0,19,+","","","650.4","0","","","","","391.9","5,0","","","","","","","","","","","","","","","","","","","","","41.6",",,,0","","","3.36","5,0","8.83","5,,,0","-2.11",",,,0","",""
"USC00415410","1961-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","3",",0","3",",0","0",",0","","","","","0",",0","29",",0","2",",0","1",",0","0",",0","","","19610129","+,,0","","","","","","","19610127",",,0","19610117",",,0","-12.8",",0,29,+","","","","","5.3",",,0,27,","21.1",",0,17,","","","1124.1","0","","","","","473.7",",0","","","","","","","","","","","","","","","","","","","","","14.7",",,,0","","","3.05",",0","10.86",",,,0","-4.76",",,,0","",""
"USC00415410","1961-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","3",",0","2",",0","1",",0","","","","","0",",0","19",",0","4",",0","7",",0","0",",0","","","19610208","+,,0","","","","","","","19610221",",,0","19610211",",,0","-6.7",",0,08,+","","","","","29.7",",,0,21,","27.2",",0,11,","","","1459.8","0","","","","","335.7",",0","","","","","","","","","","","","","","","","","","","","","40.7",",,,0","","","6.34",",0","13.63",",,,0","-0.94",",,,0","",""
"USC00415410","1961-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","","","","","0",",0","8",",0","0",",0","15",",0","0",",0","","","19610301",",,0","","","","","","","19610319",",,0","19610315",",,0","-3.3",",0,01,","","","","","21.1",",,0,19,","28.9",",0,15,","","","1690.9","0","","","","","231.1",",0","","","","","","","","","","","","","","","","","","","","","39.4",",,,0","","","10.88",",0","18.67",",,,0","3.09",",,,0","",""
"USC00415410","1961-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","40.6","0","40.6","1,0","2",",0","1",",0","0",",0","","","","","0",",0","4",",0","0","1,0","23","1,0","6","1,0","","","19610416",",,0","","","","","","","19610407",",,0","19610430","+,1,0","-0.6",",0,16,","","","","","3.0",",,0,07,","33.9","1,0,30,+","","","1791.4","0","","","","","100.5","1,0","","","","","","","","","","","","","","","","","","","","","3.8",",,,0","","","16.23","1,0","25.41","1,,,0","7.05",",,,0","",""
"USC00415410","1961-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","143.0","0","102.4",",0","3",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","12",",0","","","19610509",",,0","","","","","","","19610528",",,0","19610511",",,0","5.6",",0,09,","","","","","34.0",",,0,28,","37.2",",0,11,","","","1802.0","0","","","","","10.6",",0","","","","","","","","","","","","","","","","","","","","","47.7",",,,0","","","21.30",",0","29.71",",,,0","12.88",",,,0","",""
"USC00415410","1961-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","292.8","0","149.8",",0","5",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","28",",0","17",",0","","","19610621",",,0","","","","","","","19610614",",,0","19610601",",,0","11.1",",0,21,","","","","","54.9",",,0,14,","37.8",",0,01,","","","1806.2","0","","","","","4.2",",0","","","","","","","","","","","","","","","","","","","","","93.2",",,,0","","","23.19",",0","30.70",",,,0","15.67",",,,0","",""
"USC00415410","1961-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","462.9","0","170.1","1,0","7",",0","5",",0","4",",0","","","","","0","1,0","0","1,0","0","1,0","30","1,0","14","1,0","","","19610715","+,1,0","","","","","","","19610722",",,0","19610717",",1,0","15.0","1,0,15,+","","","","","35.1",",,0,22,","34.4","1,0,17,","","","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","129.1",",,,0","","","24.00","1,0","30.53","1,,,0","17.47","1,,,0","",""
"USC00415410","1961-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","634.0","0","171.1",",0","3",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","13",",0","","","19610823",",,0","","","","","","","19610819",",,0","19610809",",,0","11.7",",0,23,","","","","","9.7",",,0,19,","33.9",",0,09,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","21.7",",,,0","","","23.85",",0","31.14",",,,0","16.56",",,,0","",""
"USC00415410","1961-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","723.8","0","89.8",",0","3",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","5",",0","","","19610905",",,0","","","","","","","19610901",",,0","19610902",",,0","6.7",",0,05,","","","","","4.6",",,0,01,","33.9",",0,02,","","","20.2","0","","","","","20.2",",0","","","","","","","","","","","","","","","","","","","","","11.9",",,,0","","","20.65",",0","28.15",",,,0","13.15",",,,0","",""
"USC00415410","1961-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","748.3","0","24.5","2,0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0","2,0","27","2,0","0","2,0","","","19611020","+,,0","","","","","","","19611030",",,0","19611022","+,2,0","2.2",",0,20,+","","","","","7.6",",,0,30,","31.7","2,0,22,+","","","101.3","0","","","","","81.1","2,0","","","","","","","","","","","","","","","","","","","","","16.5",",,,0","","","16.34","2,0","25.41","2,,,0","7.27",",,,0","",""
"USC00415410","1961-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","748.3","0","0.0","1,0","7",",0","4",",0","0",",0","","","","","0",",0","16",",0","0","1,0","5","1,0","0","1,0","","","19611119",",,0","","","","","","","19611101",",,0","19611126",",1,0","-4.4",",0,19,","","","","","11.7",",,0,01,","25.6","1,0,26,","","","435.4","0","","","","","334.1","1,0","","","","","","","","","","","","","","","","","","","","","36.8",",,,0","","","6.79","1,0","12.76","1,,,0","0.81",",,,0","",""
"USC00415410","1961-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","748.3","0","0.0",",0","3",",0","0",",0","0",",0","","","","","0",",0","24",",0","3",",0","2",",0","0",",0","","","19611212",",,0","","","","","","","19611212",",,0","19611201",",,0","-15.0",",0,12,","","","","","1.5",",,0,12,","24.4",",0,01,","","","862.7","0","","","","","427.3",",0","","","","","","","","","","","","","","","","","","","","","3.0",",,,0","","","4.55",",0","11.88",",,,0","-2.78",",,,0","",""
"USC00415410","1962-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","","","","","1",",0","29",",0","5",",0","1",",0","0",",0","","","19620111",",,0","","","","","","","19620125",",,0","19620130",",,0","-19.4",",0,11,","","","","","5.3",",,0,25,","21.1",",0,30,","","","1376.9","0","","","","","514.2",",0","","","","","","","","","","","","","","","","","","","","","6.6",",,,0","","","1.75",",0","9.93",",,,0","-6.44",",,,0","",""
"USC00415410","1962-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","16",",0","0",",0","12",",0","0",",0","","","19620228",",,0","","","","","","","19620214",",,0","19620211",",,0","-14.4",",0,28,","","","","","0.5",",,0,14,","30.0",",0,11,","","","1641.8","0","","","","","264.9",",0","","","","","","","","","","","","","","","","","","","","","0.5",",,,0","","","8.87",",0","18.29",",,,0","-0.55",",,,0","",""
"USC00415410","1962-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","16",",0","0",",0","8",",0","0",",0","","","19620301",",,0","","","","","","","19620324",",,0","19620328",",,0","-12.8",",0,01,","","","","","0.0",",T,0,24,","29.4",",0,28,","","","1940.7","0","","","","","298.9",",0","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","","","8.69",",0","17.24",",,,0","0.15",",,,0","",""
"USC00415410","1962-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","24.7","0","24.7",",0","4",",0","3",",0","0",",0","","","","","0",",0","1",",0","0",",0","19",",0","2",",0","","","19620402",",,0","","","","","","","19620404",",,0","19620428","+,,0","-0.6",",0,02,","","","","","20.3",",,0,04,","32.2",",0,28,+","","","2038.8","0","","","","","98.1",",0","","","","","","","","","","","","","","","","","","","","","39.6",",,,0","","","15.89",",0","24.25",",,,0","7.52",",,,0","",""
"USC00415410","1962-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","195.0","0","170.3",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","21",",0","","","19620501",",,0","","","","","","","19620531",",,0","19620511",",,0","3.3",",0,01,","","","","","0.5",",,0,31,","37.8",",0,11,","","","2046.9","0","","","","","8.1",",0","","","","","","","","","","","","","","","","","","","","","0.5",",,,0","","","23.57",",0","32.83",",,,0","14.30",",,,0","",""
"USC00415410","1962-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","354.9","0","159.9",",0","7",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","19620603",",,0","","","","","","","19620619",",,0","19620606",",,0","10.6",",0,03,","","","","","19.8",",,0,19,","36.7",",0,06,","","","2047.5","0","","","","","0.6",",0","","","","","","","","","","","","","","","","","","","","","53.6",",,,0","","","23.64",",0","31.42",",,,0","15.87",",,,0","",""
"USC00415410","1962-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","585.6","0","230.7",",0","13",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","18",",0","","","19620723",",,0","","","","","","","19620724",",,0","19620714","+,,0","15.6",",0,23,","","","","","31.8",",,0,24,","36.1",",0,14,+","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","90.9",",,,0","","","25.78",",0","32.46",",,,0","19.09",",,,0","",""
"USC00415410","1962-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","791.5","0","205.9",",0","5",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","25",",0","","","19620826","+,,0","","","","","","","19620802",",,0","19620807",",,0","11.1",",0,26,+","","","","","31.0",",,0,02,","36.7",",0,07,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","36.5",",,,0","","","24.98",",0","33.38",",,,0","16.57",",,,0","",""
"USC00415410","1962-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","880.1","0","88.6",",0","12",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","3",",0","","","19620910",",,0","","","","","","","19620925",",,0","19620914","+,,0","7.2",",0,10,","","","","","38.1",",,0,25,","32.8",",0,14,+","","","10.8","0","","","","","10.8",",0","","","","","","","","","","","","","","","","","","","","","113.9",",,,0","","","20.93",",0","27.27",",,,0","14.58",",,,0","",""
